Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
create_delete_bin_with_cables_ws_fan_plenum,Chrome 66.0.3359.181,,2018-06-04 11:24:10,2018-06-04 11:28:33,4m - 23.106s,FAILED
,,,,,,
Test Cases/create_bin_with_cables_without_ws_fan_plenum,Chrome 66.0.3359.181,,2018-06-04 11:24:10,2018-06-04 11:25:28,1m - 17.892s,FAILED
openBrowser,Chrome 66.0.3359.181,,2018-06-04 11:24:11,2018-06-04 11:24:19,7.715s,PASSED
navigateToUrl,Chrome 66.0.3359.181,,2018-06-04 11:24:19,2018-06-04 11:24:23,3.673s,PASSED
setText,Chrome 66.0.3359.181,,2018-06-04 11:24:23,2018-06-04 11:24:29,6.083s,PASSED
setEncryptedText,Chrome 66.0.3359.181,,2018-06-04 11:24:29,2018-06-04 11:24:32,3.716s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 11:24:32,2018-06-04 11:24:36,3.848s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 11:24:36,2018-06-04 11:24:39,2.389s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 11:24:39,2018-06-04 11:24:41,2.469s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 11:24:41,2018-06-04 11:24:44,2.365s,PASSED
setText,Chrome 66.0.3359.181,,2018-06-04 11:24:44,2018-06-04 11:24:48,4.321s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 11:24:48,2018-06-04 11:24:50,2.151s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 11:24:50,2018-06-04 11:24:52,2.186s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 11:24:52,2018-06-04 11:24:54,2.145s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 11:24:54,2018-06-04 11:25:26,31.809s,FAILED
,,,,,,
Test Cases/add_plenum_on_bin,Chrome 66.0.3359.181,,2018-06-04 11:25:28,2018-06-04 11:26:19,50.319s,PASSED
openBrowser,Chrome 66.0.3359.181,,2018-06-04 11:25:29,2018-06-04 11:25:36,7.083s,PASSED
navigateToUrl,Chrome 66.0.3359.181,,2018-06-04 11:25:36,2018-06-04 11:25:39,3.682s,PASSED
setText,Chrome 66.0.3359.181,,2018-06-04 11:25:39,2018-06-04 11:25:45,5.968s,PASSED
setEncryptedText,Chrome 66.0.3359.181,,2018-06-04 11:25:45,2018-06-04 11:25:49,3.269s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 11:25:49,2018-06-04 11:25:53,3.867s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 11:25:53,2018-06-04 11:25:55,2.347s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 11:25:55,2018-06-04 11:25:57,2.458s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 11:25:57,2018-06-04 11:26:00,2.177s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 11:26:00,2018-06-04 11:26:02,2.269s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 11:26:02,2018-06-04 11:26:04,2.137s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 11:26:04,2018-06-04 11:26:06,2.189s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 11:26:06,2018-06-04 11:26:08,2.180s,PASSED
waitForElementPresent,Chrome 66.0.3359.181,,2018-06-04 11:26:08,2018-06-04 11:26:09,1.098s,PASSED
waitForElementClickable,Chrome 66.0.3359.181,,2018-06-04 11:26:09,2018-06-04 11:26:11,2.106s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 11:26:11,2018-06-04 11:26:14,2.879s,PASSED
closeBrowser,Chrome 66.0.3359.181,,2018-06-04 11:26:14,2018-06-04 11:26:16,2.123s,PASSED
,,,,,,
Test Cases/add_fan_on_bin,Chrome 66.0.3359.181,,2018-06-04 11:26:19,2018-06-04 11:27:25,1m - 6.622s,PASSED
openBrowser,Chrome 66.0.3359.181,,2018-06-04 11:26:19,2018-06-04 11:26:24,4.967s,PASSED
navigateToUrl,Chrome 66.0.3359.181,,2018-06-04 11:26:24,2018-06-04 11:26:27,3.474s,PASSED
setText,Chrome 66.0.3359.181,,2018-06-04 11:26:27,2018-06-04 11:26:43,15.539s,PASSED
setEncryptedText,Chrome 66.0.3359.181,,2018-06-04 11:26:43,2018-06-04 11:26:46,3.282s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 11:26:46,2018-06-04 11:26:50,3.714s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 11:26:50,2018-06-04 11:26:52,2.443s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 11:26:52,2018-06-04 11:26:55,2.331s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 11:26:55,2018-06-04 11:26:57,2.202s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 11:26:57,2018-06-04 11:26:59,2.387s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 11:26:59,2018-06-04 11:27:01,2.168s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 11:27:01,2018-06-04 11:27:04,2.260s,PASSED
waitForElementPresent,Chrome 66.0.3359.181,,2018-06-04 11:27:04,2018-06-04 11:27:04,0.012s,NOT_RUN
waitForElementVisible,Chrome 66.0.3359.181,,2018-06-04 11:27:04,2018-06-04 11:27:04,0.059s,NOT_RUN
waitForElementClickable,Chrome 66.0.3359.181,,2018-06-04 11:27:04,2018-06-04 11:27:04,0.018s,NOT_RUN
click,Chrome 66.0.3359.181,,2018-06-04 11:27:04,2018-06-04 11:27:06,2.234s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 11:27:06,2018-06-04 11:27:08,2.250s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 11:27:08,2018-06-04 11:27:10,2.165s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 11:27:10,2018-06-04 11:27:13,2.226s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 11:27:13,2018-06-04 11:27:15,2.189s,PASSED
waitForElementPresent,Chrome 66.0.3359.181,,2018-06-04 11:27:15,2018-06-04 11:27:16,1.055s,PASSED
waitForElementClickable,Chrome 66.0.3359.181,,2018-06-04 11:27:16,2018-06-04 11:27:18,2.045s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 11:27:18,2018-06-04 11:27:21,2.993s,PASSED
closeBrowser,Chrome 66.0.3359.181,,2018-06-04 11:27:21,2018-06-04 11:27:23,2.167s,PASSED
,,,,,,
Test Cases/delete_bin_with_cables_ws_fan_plenum,Chrome 66.0.3359.181,,2018-06-04 11:27:25,2018-06-04 11:28:31,1m - 5.803s,FAILED
openBrowser,Chrome 66.0.3359.181,,2018-06-04 11:27:26,2018-06-04 11:27:31,5.003s,PASSED
navigateToUrl,Chrome 66.0.3359.181,,2018-06-04 11:27:31,2018-06-04 11:27:34,3.369s,PASSED
setText,Chrome 66.0.3359.181,,2018-06-04 11:27:34,2018-06-04 11:27:40,5.991s,PASSED
setText,Chrome 66.0.3359.181,,2018-06-04 11:27:40,2018-06-04 11:27:44,4.326s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 11:27:44,2018-06-04 11:27:48,3.712s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 11:27:48,2018-06-04 11:27:50,2.365s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 11:27:50,2018-06-04 11:27:53,2.436s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 11:27:53,2018-06-04 11:27:55,2.180s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 11:27:55,2018-06-04 11:27:57,2.263s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 11:27:57,2018-06-04 11:28:29,31.770s,FAILED
