Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
regGW_regNode_mapNode_createSite_createBin,Chrome 67.0.3396.62,,2018-06-08 14:32:29,2018-06-08 14:33:12,42.230s,FAILED
,,,,,,
Test Cases/register_node,Chrome 67.0.3396.62,,2018-06-08 14:32:30,2018-06-08 14:33:10,39.456s,FAILED
openBrowser,Chrome 67.0.3396.62,,2018-06-08 14:32:32,2018-06-08 14:32:41,9.742s,PASSED
navigateToUrl,Chrome 67.0.3396.62,,2018-06-08 14:32:41,2018-06-08 14:32:46,4.931s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 14:32:46,2018-06-08 14:32:53,6.372s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 14:32:53,2018-06-08 14:32:57,4.476s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 14:32:57,2018-06-08 14:33:02,4.420s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 14:33:02,2018-06-08 14:33:04,2.388s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 14:33:04,2018-06-08 14:33:08,3.658s,FAILED
