Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
regGW_regNode_mapNode_createSite_createBin,Chrome 67.0.3396.62,,2018-06-08 12:04:15,2018-06-08 12:07:56,3m - 41.284s,FAILED
,,,,,,
Test Cases/create_second_bin_with_cables_single_site_without_ws_fan_plenum,Chrome 67.0.3396.62,,2018-06-08 12:04:15,2018-06-08 12:06:11,1m - 55.303s,FAILED
openBrowser,Chrome 67.0.3396.62,,2018-06-08 12:04:16,2018-06-08 12:04:24,7.587s,PASSED
navigateToUrl,Chrome 67.0.3396.62,,2018-06-08 12:04:24,2018-06-08 12:04:27,3.254s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 12:04:27,2018-06-08 12:04:33,6.030s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 12:04:33,2018-06-08 12:04:38,4.336s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 12:04:38,2018-06-08 12:04:41,3.626s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 12:04:41,2018-06-08 12:04:44,2.437s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 12:04:44,2018-06-08 12:04:46,2.165s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 12:04:46,2018-06-08 12:04:48,2.317s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 12:04:48,2018-06-08 12:04:52,4.348s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 12:04:52,2018-06-08 12:04:55,2.307s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 12:04:55,2018-06-08 12:04:57,2.179s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 12:04:57,2018-06-08 12:04:59,2.189s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-06-08 12:04:59,2018-06-08 12:05:00,1.078s,PASSED
waitForElementVisible,Chrome 67.0.3396.62,,2018-06-08 12:05:00,2018-06-08 12:05:02,2.078s,PASSED
waitForElementClickable,Chrome 67.0.3396.62,,2018-06-08 12:05:02,2018-06-08 12:05:04,2.110s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 12:05:04,2018-06-08 12:05:07,2.134s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 12:05:07,2018-06-08 12:05:09,2.279s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 12:05:09,2018-06-08 12:05:11,2.273s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 12:05:11,2018-06-08 12:05:15,4.232s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 12:05:15,2018-06-08 12:05:20,4.269s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 12:05:20,2018-06-08 12:05:22,2.282s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 12:05:22,2018-06-08 12:05:24,2.195s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 12:05:24,2018-06-08 12:05:26,2.277s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 12:05:26,2018-06-08 12:05:29,2.168s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 12:05:29,2018-06-08 12:05:31,2.194s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-06-08 12:05:31,2018-06-08 12:05:34,3.093s,PASSED
waitForElementClickable,Chrome 67.0.3396.62,,2018-06-08 12:05:34,2018-06-08 12:05:37,3.058s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 12:05:37,2018-06-08 12:06:09,31.646s,FAILED
,,,,,,
Test Cases/add_plenum_on_bin,Chrome 67.0.3396.62,,2018-06-08 12:06:11,2018-06-08 12:07:00,49.607s,PASSED
openBrowser,Chrome 67.0.3396.62,,2018-06-08 12:06:11,2018-06-08 12:06:18,7.129s,PASSED
navigateToUrl,Chrome 67.0.3396.62,,2018-06-08 12:06:18,2018-06-08 12:06:21,3.383s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 12:06:21,2018-06-08 12:06:27,5.939s,PASSED
setEncryptedText,Chrome 67.0.3396.62,,2018-06-08 12:06:27,2018-06-08 12:06:31,3.598s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 12:06:31,2018-06-08 12:06:35,3.600s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 12:06:35,2018-06-08 12:06:37,2.316s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 12:06:37,2018-06-08 12:06:39,2.320s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 12:06:39,2018-06-08 12:06:41,2.185s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 12:06:41,2018-06-08 12:06:44,2.254s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 12:06:44,2018-06-08 12:06:46,2.152s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 12:06:46,2018-06-08 12:06:48,2.163s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 12:06:48,2018-06-08 12:06:50,2.159s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-06-08 12:06:50,2018-06-08 12:06:51,1.054s,PASSED
waitForElementClickable,Chrome 67.0.3396.62,,2018-06-08 12:06:51,2018-06-08 12:06:53,2.075s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 12:06:53,2018-06-08 12:06:56,2.788s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-06-08 12:06:56,2018-06-08 12:06:58,2.077s,PASSED
,,,,,,
Test Cases/add_fan_on_bin,Chrome 67.0.3396.62,,2018-06-08 12:07:00,2018-06-08 12:07:56,55.837s,PASSED
openBrowser,Chrome 67.0.3396.62,,2018-06-08 12:07:01,2018-06-08 12:07:05,4.859s,PASSED
navigateToUrl,Chrome 67.0.3396.62,,2018-06-08 12:07:05,2018-06-08 12:07:09,3.189s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 12:07:09,2018-06-08 12:07:15,5.956s,PASSED
setEncryptedText,Chrome 67.0.3396.62,,2018-06-08 12:07:15,2018-06-08 12:07:18,3.289s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 12:07:18,2018-06-08 12:07:21,3.572s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 12:07:21,2018-06-08 12:07:24,2.432s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 12:07:24,2018-06-08 12:07:26,2.294s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 12:07:26,2018-06-08 12:07:28,2.171s,PASSED
