Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
regGW_regNode_mapNode_createSite_createBin,Chrome 67.0.3396.79,,2018-06-11 10:42:07,2018-06-11 10:51:15,9m - 7.854s,PASSED
,,,,,,
Test Cases/register_gateway,Chrome 67.0.3396.79,,2018-06-11 10:42:07,2018-06-11 10:43:09,1m - 1.509s,PASSED
openBrowser,Chrome 67.0.3396.79,,2018-06-11 10:42:09,2018-06-11 10:42:16,7.865s,PASSED
navigateToUrl,Chrome 67.0.3396.79,,2018-06-11 10:42:16,2018-06-11 10:42:20,3.729s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 10:42:20,2018-06-11 10:42:26,6.049s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 10:42:26,2018-06-11 10:42:31,4.286s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 10:42:31,2018-06-11 10:42:34,3.562s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 10:42:34,2018-06-11 10:42:36,2.231s,PASSED
waitForElementPresent,Chrome 67.0.3396.79,,2018-06-11 10:42:36,2018-06-11 10:42:37,1.094s,PASSED
waitForElementVisible,Chrome 67.0.3396.79,,2018-06-11 10:42:37,2018-06-11 10:42:39,2.072s,PASSED
waitForElementClickable,Chrome 67.0.3396.79,,2018-06-11 10:42:39,2018-06-11 10:42:42,2.092s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 10:42:42,2018-06-11 10:42:44,2.295s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 10:42:44,2018-06-11 10:42:48,4.320s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 10:42:48,2018-06-11 10:42:52,4.203s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 10:42:52,2018-06-11 10:42:57,4.302s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 10:42:57,2018-06-11 10:42:59,2.180s,PASSED
waitForElementPresent,Chrome 67.0.3396.79,,2018-06-11 10:42:59,2018-06-11 10:43:00,1.072s,PASSED
waitForElementClickable,Chrome 67.0.3396.79,,2018-06-11 10:43:00,2018-06-11 10:43:02,2.056s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 10:43:02,2018-06-11 10:43:05,2.788s,PASSED
closeBrowser,Chrome 67.0.3396.79,,2018-06-11 10:43:05,2018-06-11 10:43:07,2.036s,PASSED
,,,,,,
Test Cases/register_node,Chrome 67.0.3396.79,,2018-06-11 10:43:09,2018-06-11 10:44:03,53.929s,PASSED
openBrowser,Chrome 67.0.3396.79,,2018-06-11 10:43:09,2018-06-11 10:43:14,4.824s,PASSED
navigateToUrl,Chrome 67.0.3396.79,,2018-06-11 10:43:14,2018-06-11 10:43:17,3.125s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 10:43:17,2018-06-11 10:43:23,5.951s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 10:43:23,2018-06-11 10:43:27,4.315s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 10:43:27,2018-06-11 10:43:31,3.707s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 10:43:31,2018-06-11 10:43:33,2.238s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 10:43:33,2018-06-11 10:43:36,2.197s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 10:43:36,2018-06-11 10:43:38,2.231s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 10:43:38,2018-06-11 10:43:42,4.268s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 10:43:42,2018-06-11 10:43:46,4.241s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 10:43:46,2018-06-11 10:43:51,4.298s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 10:43:51,2018-06-11 10:43:53,2.157s,PASSED
waitForElementPresent,Chrome 67.0.3396.79,,2018-06-11 10:43:53,2018-06-11 10:43:54,1.057s,PASSED
waitForElementClickable,Chrome 67.0.3396.79,,2018-06-11 10:43:54,2018-06-11 10:43:56,2.059s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 10:43:56,2018-06-11 10:43:59,2.792s,PASSED
closeBrowser,Chrome 67.0.3396.79,,2018-06-11 10:43:59,2018-06-11 10:44:01,2.086s,PASSED
,,,,,,
Test Cases/map_node,Chrome 67.0.3396.79,,2018-06-11 10:44:03,2018-06-11 10:44:42,38.932s,PASSED
openBrowser,Chrome 67.0.3396.79,,2018-06-11 10:44:03,2018-06-11 10:44:08,4.836s,PASSED
navigateToUrl,Chrome 67.0.3396.79,,2018-06-11 10:44:08,2018-06-11 10:44:11,3.295s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 10:44:11,2018-06-11 10:44:17,5.964s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 10:44:17,2018-06-11 10:44:21,4.282s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 10:44:21,2018-06-11 10:44:25,3.511s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 10:44:25,2018-06-11 10:44:27,2.261s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 10:44:27,2018-06-11 10:44:29,2.186s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 10:44:29,2018-06-11 10:44:32,2.179s,PASSED
waitForElementPresent,Chrome 67.0.3396.79,,2018-06-11 10:44:32,2018-06-11 10:44:33,1.070s,PASSED
waitForElementClickable,Chrome 67.0.3396.79,,2018-06-11 10:44:33,2018-06-11 10:44:35,2.059s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 10:44:35,2018-06-11 10:44:38,2.829s,PASSED
closeBrowser,Chrome 67.0.3396.79,,2018-06-11 10:44:38,2018-06-11 10:44:40,2.155s,PASSED
,,,,,,
Test Cases/create_first_site,Chrome 67.0.3396.79,,2018-06-11 10:44:42,2018-06-11 10:45:25,43.312s,PASSED
openBrowser,Chrome 67.0.3396.79,,2018-06-11 10:44:42,2018-06-11 10:44:47,5.024s,PASSED
