Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 67.0.3396.79,,2018-06-11 08:53:55,2018-06-11 08:53:57,2.116s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 08:53:57,2018-06-11 08:53:59,2.196s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 08:53:59,2018-06-11 08:54:01,2.411s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 08:54:01,2018-06-11 08:54:04,2.198s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 08:54:04,2018-06-11 08:54:06,2.218s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 08:54:06,2018-06-11 08:54:08,2.181s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 08:54:08,2018-06-11 08:54:10,2.163s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 08:54:10,2018-06-11 08:54:12,2.170s,PASSED
waitForElementClickable,Chrome 67.0.3396.79,,2018-06-11 08:54:12,2018-06-11 08:54:15,2.113s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 08:54:15,2018-06-11 08:54:17,2.156s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 08:54:17,2018-06-11 08:54:19,2.115s,PASSED
waitForElementPresent,Chrome 67.0.3396.79,,2018-06-11 08:54:19,2018-06-11 08:54:20,1.052s,PASSED
waitForElementClickable,Chrome 67.0.3396.79,,2018-06-11 08:54:20,2018-06-11 08:54:22,2.046s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 08:54:22,2018-06-11 08:54:25,2.824s,PASSED
closeBrowser,Chrome 67.0.3396.79,,2018-06-11 08:54:25,2018-06-11 08:54:27,1.938s,PASSED
,,,,,,
Test Cases/remove_weather_station_from_site,Chrome 67.0.3396.79,,2018-06-11 08:54:29,2018-06-11 08:55:31,1m - 2.663s,FAILED
openBrowser,Chrome 67.0.3396.79,,2018-06-11 08:54:29,2018-06-11 08:54:34,4.750s,PASSED
navigateToUrl,Chrome 67.0.3396.79,,2018-06-11 08:54:34,2018-06-11 08:54:37,3.626s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 08:54:37,2018-06-11 08:54:43,5.931s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 08:54:43,2018-06-11 08:54:48,4.309s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 08:54:48,2018-06-11 08:54:51,3.529s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 08:54:51,2018-06-11 08:54:53,2.171s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 08:54:53,2018-06-11 08:54:56,2.158s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 08:54:56,2018-06-11 08:54:58,2.161s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 08:54:58,2018-06-11 08:55:29,31.697s,FAILED
,,,,,,
