Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
removePlenum_removeFan_deleteBin_deleteSite_unmapNode_unregNode_unregGW,Chrome 67.0.3396.79,,2018-06-11 09:54:54,2018-06-11 10:02:18,7m - 23.939s,PASSED
,,,,,,
Test Cases/remove_plenum_from_bin,Chrome 67.0.3396.79,,2018-06-11 09:54:55,2018-06-11 09:55:43,48.071s,PASSED
openBrowser,Chrome 67.0.3396.79,,2018-06-11 09:54:56,2018-06-11 09:55:04,8.210s,PASSED
navigateToUrl,Chrome 67.0.3396.79,,2018-06-11 09:55:04,2018-06-11 09:55:07,3.494s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 09:55:07,2018-06-11 09:55:14,6.058s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 09:55:14,2018-06-11 09:55:18,4.302s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:55:18,2018-06-11 09:55:22,3.790s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:55:22,2018-06-11 09:55:24,2.329s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:55:24,2018-06-11 09:55:26,2.194s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:55:26,2018-06-11 09:55:28,2.179s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:55:28,2018-06-11 09:55:31,2.224s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:55:31,2018-06-11 09:55:33,2.155s,PASSED
waitForElementPresent,Chrome 67.0.3396.79,,2018-06-11 09:55:33,2018-06-11 09:55:34,1.093s,PASSED
waitForElementClickable,Chrome 67.0.3396.79,,2018-06-11 09:55:34,2018-06-11 09:55:36,2.129s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:55:36,2018-06-11 09:55:39,2.837s,PASSED
closeBrowser,Chrome 67.0.3396.79,,2018-06-11 09:55:39,2018-06-11 09:55:41,2.081s,PASSED
,,,,,,
Test Cases/stop_fan,Chrome 67.0.3396.79,,2018-06-11 09:55:43,2018-06-11 09:56:20,37.092s,PASSED
openBrowser,Chrome 67.0.3396.79,,2018-06-11 09:55:43,2018-06-11 09:55:48,4.997s,PASSED
navigateToUrl,Chrome 67.0.3396.79,,2018-06-11 09:55:48,2018-06-11 09:55:51,3.308s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 09:55:51,2018-06-11 09:55:57,5.949s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 09:55:57,2018-06-11 09:56:02,4.311s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:56:02,2018-06-11 09:56:06,3.765s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:56:06,2018-06-11 09:56:08,2.473s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:56:08,2018-06-11 09:56:10,2.186s,PASSED
waitForElementPresent,Chrome 67.0.3396.79,,2018-06-11 09:56:10,2018-06-11 09:56:11,1.052s,PASSED
waitForElementClickable,Chrome 67.0.3396.79,,2018-06-11 09:56:11,2018-06-11 09:56:13,2.064s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:56:13,2018-06-11 09:56:16,2.680s,PASSED
closeBrowser,Chrome 67.0.3396.79,,2018-06-11 09:56:16,2018-06-11 09:56:18,1.993s,PASSED
,,,,,,
Test Cases/remove_fan_from_bin,Chrome 67.0.3396.79,,2018-06-11 09:56:20,2018-06-11 09:57:03,43.378s,PASSED
openBrowser,Chrome 67.0.3396.79,,2018-06-11 09:56:20,2018-06-11 09:56:25,5.084s,PASSED
navigateToUrl,Chrome 67.0.3396.79,,2018-06-11 09:56:25,2018-06-11 09:56:29,3.160s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 09:56:29,2018-06-11 09:56:34,5.901s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 09:56:34,2018-06-11 09:56:39,4.324s,PASSED
