Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
removePlenum_removeFan_deleteBin_deleteSite_unmapNode_unregNode_unregGW,Chrome 67.0.3396.62,,2018-06-08 11:48:09,2018-06-08 11:55:11,7m - 2.036s,FAILED
,,,,,,
Test Cases/remove_plenum_from_bin,Chrome 67.0.3396.62,,2018-06-08 11:48:09,2018-06-08 11:48:57,47.594s,PASSED
openBrowser,Chrome 67.0.3396.62,,2018-06-08 11:48:10,2018-06-08 11:48:18,7.563s,PASSED
navigateToUrl,Chrome 67.0.3396.62,,2018-06-08 11:48:18,2018-06-08 11:48:21,3.190s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 11:48:21,2018-06-08 11:48:27,6.320s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 11:48:27,2018-06-08 11:48:32,4.308s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 11:48:32,2018-06-08 11:48:35,3.684s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 11:48:35,2018-06-08 11:48:38,2.332s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 11:48:38,2018-06-08 11:48:40,2.352s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 11:48:40,2018-06-08 11:48:42,2.185s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 11:48:42,2018-06-08 11:48:44,2.193s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 11:48:44,2018-06-08 11:48:47,2.154s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-06-08 11:48:47,2018-06-08 11:48:48,1.094s,PASSED
waitForElementClickable,Chrome 67.0.3396.62,,2018-06-08 11:48:48,2018-06-08 11:48:50,2.100s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 11:48:50,2018-06-08 11:48:53,2.984s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-06-08 11:48:53,2018-06-08 11:48:55,2.067s,PASSED
,,,,,,
Test Cases/remove_fan_from_bin,Chrome 67.0.3396.62,,2018-06-08 11:48:57,2018-06-08 11:49:41,43.708s,PASSED
openBrowser,Chrome 67.0.3396.62,,2018-06-08 11:48:57,2018-06-08 11:49:02,4.958s,PASSED
navigateToUrl,Chrome 67.0.3396.62,,2018-06-08 11:49:02,2018-06-08 11:49:05,3.191s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 11:49:05,2018-06-08 11:49:11,5.944s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 11:49:11,2018-06-08 11:49:16,4.272s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 11:49:16,2018-06-08 11:49:19,3.580s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 11:49:19,2018-06-08 11:49:22,2.338s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 11:49:22,2018-06-08 11:49:24,2.160s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 11:49:24,2018-06-08 11:49:26,2.212s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 11:49:26,2018-06-08 11:49:28,2.195s,PASSED
