Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
regGW_regNode_mapNode_createSite_createBin,Chrome 67.0.3396.62,,2018-06-08 13:51:28,2018-06-08 14:00:47,9m - 18.432s,PASSED
,,,,,,
Test Cases/register_gateway,Chrome 67.0.3396.62,,2018-06-08 13:51:29,2018-06-08 13:52:38,1m - 8.421s,PASSED
openBrowser,Chrome 67.0.3396.62,,2018-06-08 13:51:31,2018-06-08 13:51:41,10.507s,PASSED
navigateToUrl,Chrome 67.0.3396.62,,2018-06-08 13:51:41,2018-06-08 13:51:46,4.316s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 13:51:46,2018-06-08 13:51:52,6.446s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 13:51:52,2018-06-08 13:51:57,4.435s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 13:51:57,2018-06-08 13:52:01,4.432s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 13:52:01,2018-06-08 13:52:03,2.289s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-06-08 13:52:03,2018-06-08 13:52:05,1.121s,PASSED
waitForElementVisible,Chrome 67.0.3396.62,,2018-06-08 13:52:05,2018-06-08 13:52:07,2.169s,PASSED
waitForElementClickable,Chrome 67.0.3396.62,,2018-06-08 13:52:07,2018-06-08 13:52:09,2.163s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 13:52:09,2018-06-08 13:52:11,2.421s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 13:52:11,2018-06-08 13:52:16,4.449s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 13:52:16,2018-06-08 13:52:20,4.374s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 13:52:20,2018-06-08 13:52:25,4.515s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 13:52:25,2018-06-08 13:52:27,2.281s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-06-08 13:52:27,2018-06-08 13:52:28,1.082s,PASSED
waitForElementClickable,Chrome 67.0.3396.62,,2018-06-08 13:52:28,2018-06-08 13:52:30,2.070s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 13:52:30,2018-06-08 13:52:33,3.033s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-06-08 13:52:33,2018-06-08 13:52:35,2.203s,PASSED
,,,,,,
Test Cases/register_node,Chrome 67.0.3396.62,,2018-06-08 13:52:38,2018-06-08 13:53:36,58.146s,PASSED
openBrowser,Chrome 67.0.3396.62,,2018-06-08 13:52:38,2018-06-08 13:52:43,5.499s,PASSED
navigateToUrl,Chrome 67.0.3396.62,,2018-06-08 13:52:43,2018-06-08 13:52:48,4.386s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 13:52:48,2018-06-08 13:52:54,6.192s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 13:52:54,2018-06-08 13:52:58,4.364s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 13:52:58,2018-06-08 13:53:03,4.329s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 13:53:03,2018-06-08 13:53:05,2.317s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 13:53:05,2018-06-08 13:53:07,2.341s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 13:53:07,2018-06-08 13:53:10,2.333s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 13:53:10,2018-06-08 13:53:14,4.435s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 13:53:14,2018-06-08 13:53:18,4.293s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 13:53:18,2018-06-08 13:53:23,4.504s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 13:53:23,2018-06-08 13:53:25,2.248s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-06-08 13:53:25,2018-06-08 13:53:26,1.086s,PASSED
waitForElementClickable,Chrome 67.0.3396.62,,2018-06-08 13:53:26,2018-06-08 13:53:28,2.076s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 13:53:28,2018-06-08 13:53:31,3.070s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-06-08 13:53:31,2018-06-08 13:53:34,2.152s,PASSED
,,,,,,
Test Cases/map_node,Chrome 67.0.3396.62,,2018-06-08 13:53:36,2018-06-08 13:54:18,42.478s,PASSED
openBrowser,Chrome 67.0.3396.62,,2018-06-08 13:53:36,2018-06-08 13:53:41,5.421s,PASSED
navigateToUrl,Chrome 67.0.3396.62,,2018-06-08 13:53:41,2018-06-08 13:53:46,4.155s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 13:53:46,2018-06-08 13:53:52,6.260s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 13:53:52,2018-06-08 13:53:56,4.364s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 13:53:56,2018-06-08 13:54:01,4.414s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 13:54:01,2018-06-08 13:54:03,2.414s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 13:54:03,2018-06-08 13:54:05,2.256s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 13:54:05,2018-06-08 13:54:08,2.314s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-06-08 13:54:08,2018-06-08 13:54:09,1.111s,PASSED
waitForElementClickable,Chrome 67.0.3396.62,,2018-06-08 13:54:09,2018-06-08 13:54:11,2.060s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 13:54:11,2018-06-08 13:54:14,3.147s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-06-08 13:54:14,2018-06-08 13:54:16,2.100s,PASSED
,,,,,,
Test Cases/create_first_site,Chrome 67.0.3396.62,,2018-06-08 13:54:18,2018-06-08 13:55:06,48.068s,PASSED
openBrowser,Chrome 67.0.3396.62,,2018-06-08 13:54:19,2018-06-08 13:54:24,5.403s,PASSED
