Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
waitForElementPresent,Chrome 66.0.3359.181,,2018-06-04 12:19:33,2018-06-04 12:19:34,1.061s,PASSED
waitForElementClickable,Chrome 66.0.3359.181,,2018-06-04 12:19:34,2018-06-04 12:19:36,2.060s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 12:19:36,2018-06-04 12:19:39,2.825s,PASSED
closeBrowser,Chrome 66.0.3359.181,,2018-06-04 12:19:39,2018-06-04 12:19:41,2.079s,PASSED
,,,,,,
Test Cases/add_fan_on_bin,Chrome 66.0.3359.181,,2018-06-04 12:19:43,2018-06-04 12:20:40,56.844s,PASSED
openBrowser,Chrome 66.0.3359.181,,2018-06-04 12:19:43,2018-06-04 12:19:48,4.938s,PASSED
navigateToUrl,Chrome 66.0.3359.181,,2018-06-04 12:19:48,2018-06-04 12:19:52,3.513s,PASSED
setText,Chrome 66.0.3359.181,,2018-06-04 12:19:52,2018-06-04 12:19:58,6.092s,PASSED
setEncryptedText,Chrome 66.0.3359.181,,2018-06-04 12:19:58,2018-06-04 12:20:01,3.271s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 12:20:01,2018-06-04 12:20:05,3.691s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 12:20:05,2018-06-04 12:20:07,2.375s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 12:20:07,2018-06-04 12:20:10,2.439s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 12:20:10,2018-06-04 12:20:12,2.207s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 12:20:12,2018-06-04 12:20:14,2.355s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 12:20:14,2018-06-04 12:20:17,2.176s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 12:20:17,2018-06-04 12:20:19,2.248s,PASSED
waitForElementPresent,Chrome 66.0.3359.181,,2018-06-04 12:20:19,2018-06-04 12:20:19,0.019s,NOT_RUN
waitForElementVisible,Chrome 66.0.3359.181,,2018-06-04 12:20:19,2018-06-04 12:20:19,0.027s,NOT_RUN
waitForElementClickable,Chrome 66.0.3359.181,,2018-06-04 12:20:19,2018-06-04 12:20:19,0.012s,NOT_RUN
click,Chrome 66.0.3359.181,,2018-06-04 12:20:19,2018-06-04 12:20:21,2.169s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 12:20:21,2018-06-04 12:20:23,2.222s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 12:20:23,2018-06-04 12:20:25,2.163s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 12:20:25,2018-06-04 12:20:28,2.189s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 12:20:28,2018-06-04 12:20:30,2.180s,PASSED
waitForElementPresent,Chrome 66.0.3359.181,,2018-06-04 12:20:30,2018-06-04 12:20:31,1.082s,PASSED
waitForElementClickable,Chrome 66.0.3359.181,,2018-06-04 12:20:31,2018-06-04 12:20:33,2.046s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 12:20:33,2018-06-04 12:20:36,2.905s,PASSED
closeBrowser,Chrome 66.0.3359.181,,2018-06-04 12:20:36,2018-06-04 12:20:38,2.102s,PASSED
,,,,,,
Test Cases/delete_bin_with_cables_ws_fan_plenum,Chrome 66.0.3359.181,,2018-06-04 12:20:40,2018-06-04 12:21:58,1m - 17.698s,PASSED
openBrowser,Chrome 66.0.3359.181,,2018-06-04 12:20:40,2018-06-04 12:20:45,4.816s,PASSED
navigateToUrl,Chrome 66.0.3359.181,,2018-06-04 12:20:45,2018-06-04 12:20:48,3.257s,PASSED
setText,Chrome 66.0.3359.181,,2018-06-04 12:20:48,2018-06-04 12:20:54,6.019s,PASSED
setText,Chrome 66.0.3359.181,,2018-06-04 12:20:54,2018-06-04 12:20:59,4.291s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 12:20:59,2018-06-04 12:21:02,3.703s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 12:21:02,2018-06-04 12:21:05,2.335s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 12:21:05,2018-06-04 12:21:07,2.420s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 12:21:07,2018-06-04 12:21:09,2.192s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 12:21:09,2018-06-04 12:21:12,2.417s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 12:21:12,2018-06-04 12:21:14,2.162s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 12:21:14,2018-06-04 12:21:16,2.252s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 12:21:16,2018-06-04 12:21:18,2.132s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 12:21:18,2018-06-04 12:21:20,2.176s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 12:21:20,2018-06-04 12:21:23,2.123s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 12:21:23,2018-06-04 12:21:25,2.199s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 12:21:25,2018-06-04 12:21:25,0.013s,NOT_RUN
waitForElementPresent,Chrome 66.0.3359.181,,2018-06-04 12:21:25,2018-06-04 12:21:26,1.066s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 12:21:26,2018-06-04 12:21:28,2.131s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 12:21:28,2018-06-04 12:21:30,2.176s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 12:21:30,2018-06-04 12:21:32,2.163s,PASSED
waitForElementPresent,Chrome 66.0.3359.181,,2018-06-04 12:21:32,2018-06-04 12:21:33,1.074s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 12:21:33,2018-06-04 12:21:36,2.167s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 12:21:36,2018-06-04 12:21:38,2.177s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 12:21:38,2018-06-04 12:21:40,2.155s,PASSED
waitForElementPresent,Chrome 66.0.3359.181,,2018-06-04 12:21:40,2018-06-04 12:21:41,1.061s,PASSED
waitForElementClickable,Chrome 66.0.3359.181,,2018-06-04 12:21:41,2018-06-04 12:21:43,2.046s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 12:21:43,2018-06-04 12:21:45,2.145s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 12:21:45,2018-06-04 12:21:47,2.154s,PASSED
waitForElementPresent,Chrome 66.0.3359.181,,2018-06-04 12:21:47,2018-06-04 12:21:48,1.055s,PASSED
waitForElementClickable,Chrome 66.0.3359.181,,2018-06-04 12:21:48,2018-06-04 12:21:50,2.046s,PASSED
click,Chrome 66.0.3359.181,,2018-06-04 12:21:50,2018-06-04 12:21:54,3.049s,PASSED
closeBrowser,Chrome 66.0.3359.181,,2018-06-04 12:21:54,2018-06-04 12:21:56,2.064s,PASSED
