Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
regGW_regNode_mapNode_createSite_createBin,Chrome 67.0.3396.62,,2018-06-08 10:24:45,2018-06-08 10:33:13,8m - 28.661s,PASSED
,,,,,,
Test Cases/register_gateway,Chrome 67.0.3396.62,,2018-06-08 10:24:45,2018-06-08 10:25:45,59.982s,PASSED
openBrowser,Chrome 67.0.3396.62,,2018-06-08 10:24:46,2018-06-08 10:24:53,6.933s,PASSED
navigateToUrl,Chrome 67.0.3396.62,,2018-06-08 10:24:53,2018-06-08 10:24:56,3.253s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 10:24:56,2018-06-08 10:25:02,6.046s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 10:25:02,2018-06-08 10:25:07,4.284s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 10:25:07,2018-06-08 10:25:10,3.573s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 10:25:10,2018-06-08 10:25:12,2.233s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-06-08 10:25:12,2018-06-08 10:25:14,1.078s,PASSED
waitForElementVisible,Chrome 67.0.3396.62,,2018-06-08 10:25:14,2018-06-08 10:25:16,2.099s,PASSED
waitForElementClickable,Chrome 67.0.3396.62,,2018-06-08 10:25:16,2018-06-08 10:25:18,2.084s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 10:25:18,2018-06-08 10:25:20,2.236s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 10:25:20,2018-06-08 10:25:24,4.259s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 10:25:24,2018-06-08 10:25:28,4.223s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 10:25:28,2018-06-08 10:25:33,4.354s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 10:25:33,2018-06-08 10:25:35,2.188s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-06-08 10:25:35,2018-06-08 10:25:36,1.081s,PASSED
waitForElementClickable,Chrome 67.0.3396.62,,2018-06-08 10:25:36,2018-06-08 10:25:38,2.058s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 10:25:38,2018-06-08 10:25:41,2.780s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-06-08 10:25:41,2018-06-08 10:25:43,2.042s,PASSED
,,,,,,
Test Cases/register_node,Chrome 67.0.3396.62,,2018-06-08 10:25:45,2018-06-08 10:26:39,53.861s,PASSED
openBrowser,Chrome 67.0.3396.62,,2018-06-08 10:25:45,2018-06-08 10:25:50,4.805s,PASSED
navigateToUrl,Chrome 67.0.3396.62,,2018-06-08 10:25:50,2018-06-08 10:25:53,3.101s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 10:25:53,2018-06-08 10:25:59,5.922s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 10:25:59,2018-06-08 10:26:03,4.264s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 10:26:03,2018-06-08 10:26:07,3.646s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 10:26:07,2018-06-08 10:26:09,2.252s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 10:26:09,2018-06-08 10:26:12,2.181s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 10:26:12,2018-06-08 10:26:14,2.302s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 10:26:14,2018-06-08 10:26:18,4.311s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 10:26:18,2018-06-08 10:26:22,4.196s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 10:26:22,2018-06-08 10:26:27,4.324s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 10:26:27,2018-06-08 10:26:29,2.152s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-06-08 10:26:29,2018-06-08 10:26:30,1.065s,PASSED
waitForElementClickable,Chrome 67.0.3396.62,,2018-06-08 10:26:30,2018-06-08 10:26:32,2.062s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 10:26:32,2018-06-08 10:26:35,2.849s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-06-08 10:26:35,2018-06-08 10:26:37,2.021s,PASSED
,,,,,,
Test Cases/map_node,Chrome 67.0.3396.62,,2018-06-08 10:26:39,2018-06-08 10:27:18,38.806s,PASSED
openBrowser,Chrome 67.0.3396.62,,2018-06-08 10:26:39,2018-06-08 10:26:44,4.813s,PASSED
navigateToUrl,Chrome 67.0.3396.62,,2018-06-08 10:26:44,2018-06-08 10:26:47,3.348s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 10:26:47,2018-06-08 10:26:53,5.939s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 10:26:53,2018-06-08 10:26:58,4.295s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 10:26:58,2018-06-08 10:27:01,3.531s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 10:27:01,2018-06-08 10:27:03,2.268s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 10:27:03,2018-06-08 10:27:06,2.191s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 10:27:06,2018-06-08 10:27:08,2.164s,PASSED
