Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
removePlenum_removeFan_deleteBin_deleteSite_unmapNode_unregNode_unregGW,Chrome 67.0.3396.62,,2018-06-08 11:24:25,2018-06-08 11:29:40,5m - 15.259s,FAILED
,,,,,,
Test Cases/delete_bin_with_cables_ws_fan_plenum,Chrome 67.0.3396.62,,2018-06-08 11:24:25,2018-06-08 11:25:34,1m - 8.749s,FAILED
openBrowser,Chrome 67.0.3396.62,,2018-06-08 11:24:27,2018-06-08 11:24:34,7.432s,PASSED
navigateToUrl,Chrome 67.0.3396.62,,2018-06-08 11:24:34,2018-06-08 11:24:37,3.275s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 11:24:37,2018-06-08 11:24:43,6.094s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 11:24:43,2018-06-08 11:24:48,4.296s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 11:24:48,2018-06-08 11:24:51,3.630s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 11:24:51,2018-06-08 11:24:54,2.311s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 11:24:54,2018-06-08 11:24:56,2.174s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 11:24:56,2018-06-08 11:24:58,2.176s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 11:24:58,2018-06-08 11:25:00,2.252s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 11:25:00,2018-06-08 11:25:32,31.864s,FAILED
,,,,,,
Test Cases/delete_first_bin,Chrome 67.0.3396.62,,2018-06-08 11:25:34,2018-06-08 11:26:17,42.502s,FAILED
openBrowser,Chrome 67.0.3396.62,,2018-06-08 11:25:35,2018-06-08 11:25:42,6.992s,PASSED
navigateToUrl,Chrome 67.0.3396.62,,2018-06-08 11:25:42,2018-06-08 11:25:45,3.588s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 11:25:45,2018-06-08 11:25:51,5.972s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 11:25:51,2018-06-08 11:25:55,4.289s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 11:25:55,2018-06-08 11:25:59,3.698s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 11:25:59,2018-06-08 11:26:01,2.324s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 11:26:01,2018-06-08 11:26:04,2.169s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 11:26:04,2018-06-08 11:26:06,2.178s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 11:26:06,2018-06-08 11:26:08,2.162s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-06-08 11:26:08,2018-06-08 11:26:09,1.083s,PASSED
waitForElementClickable,Chrome 67.0.3396.62,,2018-06-08 11:26:09,2018-06-08 11:26:11,2.118s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 11:26:11,2018-06-08 11:26:15,3.487s,FAILED
,,,,,,
Test Cases/remove_weather_station_from_site,Chrome 67.0.3396.62,,2018-06-08 11:26:17,2018-06-08 11:27:02,45.636s,PASSED
openBrowser,Chrome 67.0.3396.62,,2018-06-08 11:26:17,2018-06-08 11:26:24,6.999s,PASSED
navigateToUrl,Chrome 67.0.3396.62,,2018-06-08 11:26:24,2018-06-08 11:26:27,3.340s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 11:26:27,2018-06-08 11:26:33,5.957s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 11:26:33,2018-06-08 11:26:38,4.270s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 11:26:38,2018-06-08 11:26:41,3.676s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 11:26:41,2018-06-08 11:26:43,2.298s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 11:26:43,2018-06-08 11:26:46,2.180s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 11:26:46,2018-06-08 11:26:48,2.186s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 11:26:48,2018-06-08 11:26:50,2.197s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 11:26:50,2018-06-08 11:26:52,2.190s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-06-08 11:26:52,2018-06-08 11:26:53,1.068s,PASSED
waitForElementClickable,Chrome 67.0.3396.62,,2018-06-08 11:26:53,2018-06-08 11:26:55,2.058s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 11:26:55,2018-06-08 11:26:58,2.761s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-06-08 11:26:58,2018-06-08 11:27:00,2.065s,PASSED
,,,,,,
Test Cases/delete_site_without_ws,Chrome 67.0.3396.62,,2018-06-08 11:27:02,2018-06-08 11:27:42,39.705s,FAILED
openBrowser,Chrome 67.0.3396.62,,2018-06-08 11:27:03,2018-06-08 11:27:07,4.904s,PASSED
navigateToUrl,Chrome 67.0.3396.62,,2018-06-08 11:27:07,2018-06-08 11:27:11,3.157s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 11:27:11,2018-06-08 11:27:17,5.938s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 11:27:17,2018-06-08 11:27:21,4.278s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 11:27:21,2018-06-08 11:27:24,3.680s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 11:27:24,2018-06-08 11:27:27,2.316s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 11:27:27,2018-06-08 11:27:29,2.186s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 11:27:29,2018-06-08 11:27:31,2.219s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 11:27:31,2018-06-08 11:27:33,2.135s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-06-08 11:27:33,2018-06-08 11:27:34,1.061s,PASSED
waitForElementClickable,Chrome 67.0.3396.62,,2018-06-08 11:27:34,2018-06-08 11:27:36,2.057s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 11:27:36,2018-06-08 11:27:40,3.504s,FAILED
,,,,,,
Test Cases/unmap_node,Chrome 67.0.3396.62,,2018-06-08 11:27:42,2018-06-08 11:28:23,40.841s,PASSED
openBrowser,Chrome 67.0.3396.62,,2018-06-08 11:27:42,2018-06-08 11:27:49,6.846s,PASSED
navigateToUrl,Chrome 67.0.3396.62,,2018-06-08 11:27:49,2018-06-08 11:27:52,3.179s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 11:27:52,2018-06-08 11:27:58,5.928s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 11:27:58,2018-06-08 11:28:03,4.296s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 11:28:03,2018-06-08 11:28:06,3.573s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 11:28:06,2018-06-08 11:28:08,2.241s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 11:28:08,2018-06-08 11:28:11,2.197s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 11:28:11,2018-06-08 11:28:13,2.199s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-06-08 11:28:13,2018-06-08 11:28:14,1.061s,PASSED
waitForElementClickable,Chrome 67.0.3396.62,,2018-06-08 11:28:14,2018-06-08 11:28:16,2.056s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 11:28:16,2018-06-08 11:28:19,2.802s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-06-08 11:28:19,2018-06-08 11:28:21,2.025s,PASSED
,,,,,,
Test Cases/unregister_node,Chrome 67.0.3396.62,,2018-06-08 11:28:23,2018-06-08 11:29:00,36.674s,FAILED
openBrowser,Chrome 67.0.3396.62,,2018-06-08 11:28:23,2018-06-08 11:28:28,4.911s,PASSED
navigateToUrl,Chrome 67.0.3396.62,,2018-06-08 11:28:28,2018-06-08 11:28:31,3.121s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 11:28:31,2018-06-08 11:28:37,5.953s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 11:28:37,2018-06-08 11:28:41,4.287s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 11:28:41,2018-06-08 11:28:45,3.733s,PASSED
