Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
openBrowser,Chrome 67.0.3396.62,,2018-06-06 11:39:14,2018-06-06 11:39:19,4.821s,PASSED
navigateToUrl,Chrome 67.0.3396.62,,2018-06-06 11:39:19,2018-06-06 11:39:23,3.648s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-06 11:39:23,2018-06-06 11:39:29,5.963s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-06 11:39:29,2018-06-06 11:39:33,4.262s,PASSED
click,Chrome 67.0.3396.62,,2018-06-06 11:39:33,2018-06-06 11:39:36,3.552s,PASSED
click,Chrome 67.0.3396.62,,2018-06-06 11:39:36,2018-06-06 11:39:39,2.303s,PASSED
click,Chrome 67.0.3396.62,,2018-06-06 11:39:39,2018-06-06 11:39:41,2.211s,PASSED
click,Chrome 67.0.3396.62,,2018-06-06 11:39:41,2018-06-06 11:39:43,2.174s,PASSED
click,Chrome 67.0.3396.62,,2018-06-06 11:39:43,2018-06-06 11:39:45,2.199s,PASSED
click,Chrome 67.0.3396.62,,2018-06-06 11:39:45,2018-06-06 11:39:47,2.195s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-06-06 11:39:47,2018-06-06 11:39:49,1.049s,PASSED
waitForElementClickable,Chrome 67.0.3396.62,,2018-06-06 11:39:49,2018-06-06 11:39:51,2.043s,PASSED
click,Chrome 67.0.3396.62,,2018-06-06 11:39:51,2018-06-06 11:39:53,2.763s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-06-06 11:39:53,2018-06-06 11:39:55,1.997s,PASSED
,,,,,,
Test Cases/unregister_gateway,Chrome 67.0.3396.62,,2018-06-06 11:39:57,2018-06-06 11:40:36,38.519s,PASSED
openBrowser,Chrome 67.0.3396.62,,2018-06-06 11:39:58,2018-06-06 11:40:03,4.852s,PASSED
navigateToUrl,Chrome 67.0.3396.62,,2018-06-06 11:40:03,2018-06-06 11:40:06,3.084s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-06 11:40:06,2018-06-06 11:40:12,5.921s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-06 11:40:12,2018-06-06 11:40:16,4.281s,PASSED
click,Chrome 67.0.3396.62,,2018-06-06 11:40:16,2018-06-06 11:40:20,3.655s,PASSED
click,Chrome 67.0.3396.62,,2018-06-06 11:40:20,2018-06-06 11:40:22,2.247s,PASSED
click,Chrome 67.0.3396.62,,2018-06-06 11:40:22,2018-06-06 11:40:24,2.195s,PASSED
click,Chrome 67.0.3396.62,,2018-06-06 11:40:24,2018-06-06 11:40:26,2.144s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-06-06 11:40:26,2018-06-06 11:40:27,1.052s,PASSED
waitForElementClickable,Chrome 67.0.3396.62,,2018-06-06 11:40:27,2018-06-06 11:40:29,2.049s,PASSED
click,Chrome 67.0.3396.62,,2018-06-06 11:40:29,2018-06-06 11:40:32,2.655s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-06-06 11:40:32,2018-06-06 11:40:34,1.963s,PASSED
