Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
create_bin_with_cables_fan_plenum,Chrome 66.0.3359.181,,2018-05-30 09:30:04,2018-05-30 09:33:23,3m - 18.703s,FAILED
,,,,,,
Test Cases/create_bin_with_cables_without_ws_fan_plenum,Chrome 66.0.3359.181,,2018-05-30 09:30:05,2018-05-30 09:31:49,1m - 44.218s,PASSED
openBrowser,Chrome 66.0.3359.181,,2018-05-30 09:30:06,2018-05-30 09:30:14,8.278s,PASSED
navigateToUrl,Chrome 66.0.3359.181,,2018-05-30 09:30:14,2018-05-30 09:30:18,3.767s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-30 09:30:18,2018-05-30 09:30:24,6.200s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-30 09:30:24,2018-05-30 09:30:28,4.336s,PASSED
click,Chrome 66.0.3359.181,,2018-05-30 09:30:28,2018-05-30 09:30:32,3.850s,PASSED
click,Chrome 66.0.3359.181,,2018-05-30 09:30:32,2018-05-30 09:30:35,2.440s,PASSED
click,Chrome 66.0.3359.181,,2018-05-30 09:30:35,2018-05-30 09:30:37,2.256s,PASSED
click,Chrome 66.0.3359.181,,2018-05-30 09:30:37,2018-05-30 09:30:39,2.309s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-30 09:30:39,2018-05-30 09:30:44,4.319s,PASSED
click,Chrome 66.0.3359.181,,2018-05-30 09:30:44,2018-05-30 09:30:46,2.200s,PASSED
click,Chrome 66.0.3359.181,,2018-05-30 09:30:46,2018-05-30 09:30:48,2.164s,PASSED
click,Chrome 66.0.3359.181,,2018-05-30 09:30:48,2018-05-30 09:30:50,2.387s,PASSED
click,Chrome 66.0.3359.181,,2018-05-30 09:30:50,2018-05-30 09:30:53,2.167s,PASSED
click,Chrome 66.0.3359.181,,2018-05-30 09:30:53,2018-05-30 09:30:55,2.234s,PASSED
click,Chrome 66.0.3359.181,,2018-05-30 09:30:55,2018-05-30 09:30:57,2.203s,PASSED
click,Chrome 66.0.3359.181,,2018-05-30 09:30:57,2018-05-30 09:30:59,2.243s,PASSED
click,Chrome 66.0.3359.181,,2018-05-30 09:30:59,2018-05-30 09:31:02,2.320s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-30 09:31:02,2018-05-30 09:31:06,4.218s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-30 09:31:06,2018-05-30 09:31:10,4.309s,PASSED
click,Chrome 66.0.3359.181,,2018-05-30 09:31:10,2018-05-30 09:31:10,0.023s,NOT_RUN
setText,Chrome 66.0.3359.181,,2018-05-30 09:31:10,2018-05-30 09:31:10,0.015s,NOT_RUN
click,Chrome 66.0.3359.181,,2018-05-30 09:31:10,2018-05-30 09:31:12,2.225s,PASSED
click,Chrome 66.0.3359.181,,2018-05-30 09:31:12,2018-05-30 09:31:15,2.195s,PASSED
click,Chrome 66.0.3359.181,,2018-05-30 09:31:15,2018-05-30 09:31:17,2.298s,PASSED
click,Chrome 66.0.3359.181,,2018-05-30 09:31:17,2018-05-30 09:31:19,2.212s,PASSED
click,Chrome 66.0.3359.181,,2018-05-30 09:31:19,2018-05-30 09:31:21,2.156s,PASSED
click,Chrome 66.0.3359.181,,2018-05-30 09:31:21,2018-05-30 09:31:23,2.203s,PASSED
waitForElementPresent,Chrome 66.0.3359.181,,2018-05-30 09:31:23,2018-05-30 09:31:25,1.090s,PASSED
waitForElementClickable,Chrome 66.0.3359.181,,2018-05-30 09:31:25,2018-05-30 09:31:27,2.119s,PASSED
click,Chrome 66.0.3359.181,,2018-05-30 09:31:27,2018-05-30 09:31:29,2.190s,PASSED
click,Chrome 66.0.3359.181,,2018-05-30 09:31:29,2018-05-30 09:31:31,2.281s,PASSED
click,Chrome 66.0.3359.181,,2018-05-30 09:31:31,2018-05-30 09:31:33,2.192s,PASSED
waitForElementPresent,Chrome 66.0.3359.181,,2018-05-30 09:31:33,2018-05-30 09:31:34,1.082s,PASSED
waitForElementClickable,Chrome 66.0.3359.181,,2018-05-30 09:31:34,2018-05-30 09:31:36,2.059s,PASSED
click,Chrome 66.0.3359.181,,2018-05-30 09:31:36,2018-05-30 09:31:39,2.137s,PASSED
waitForElementPresent,Chrome 66.0.3359.181,,2018-05-30 09:31:39,2018-05-30 09:31:40,1.066s,PASSED
waitForElementClickable,Chrome 66.0.3359.181,,2018-05-30 09:31:40,2018-05-30 09:31:42,2.062s,PASSED
click,Chrome 66.0.3359.181,,2018-05-30 09:31:42,2018-05-30 09:31:45,2.902s,PASSED
closeBrowser,Chrome 66.0.3359.181,,2018-05-30 09:31:45,2018-05-30 09:31:47,2.081s,PASSED
,,,,,,
Test Cases/add_fan_on_bin,Chrome 66.0.3359.181,,2018-05-30 09:31:49,2018-05-30 09:32:32,42.877s,FAILED
openBrowser,Chrome 66.0.3359.181,,2018-05-30 09:31:49,2018-05-30 09:31:54,4.935s,PASSED
navigateToUrl,Chrome 66.0.3359.181,,2018-05-30 09:31:54,2018-05-30 09:31:58,3.764s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-30 09:31:58,2018-05-30 09:32:04,6.229s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-30 09:32:04,2018-05-30 09:32:08,4.266s,PASSED
click,Chrome 66.0.3359.181,,2018-05-30 09:32:08,2018-05-30 09:32:12,3.916s,PASSED
click,Chrome 66.0.3359.181,,2018-05-30 09:32:12,2018-05-30 09:32:15,2.359s,PASSED
click,Chrome 66.0.3359.181,,2018-05-30 09:32:15,2018-05-30 09:32:17,2.443s,PASSED
click,Chrome 66.0.3359.181,,2018-05-30 09:32:17,2018-05-30 09:32:19,2.198s,PASSED
click,Chrome 66.0.3359.181,,2018-05-30 09:32:19,2018-05-30 09:32:22,2.321s,PASSED
click,Chrome 66.0.3359.181,,2018-05-30 09:32:22,2018-05-30 09:32:24,2.258s,PASSED
click,Chrome 66.0.3359.181,,2018-05-30 09:32:24,2018-05-30 09:32:26,2.247s,PASSED
click,Chrome 66.0.3359.181,,2018-05-30 09:32:26,2018-05-30 09:32:30,3.481s,FAILED
,,,,,,
Test Cases/add_plenum_on_bin,Chrome 66.0.3359.181,,2018-05-30 09:32:32,2018-05-30 09:33:23,50.824s,PASSED
openBrowser,Chrome 66.0.3359.181,,2018-05-30 09:32:32,2018-05-30 09:32:39,6.808s,PASSED
navigateToUrl,Chrome 66.0.3359.181,,2018-05-30 09:32:39,2018-05-30 09:32:43,3.713s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-30 09:32:43,2018-05-30 09:32:49,5.974s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-30 09:32:49,2018-05-30 09:32:53,4.284s,PASSED
click,Chrome 66.0.3359.181,,2018-05-30 09:32:53,2018-05-30 09:32:56,3.640s,PASSED
click,Chrome 66.0.3359.181,,2018-05-30 09:32:56,2018-05-30 09:32:59,2.388s,PASSED
click,Chrome 66.0.3359.181,,2018-05-30 09:32:59,2018-05-30 09:33:01,2.488s,PASSED
click,Chrome 66.0.3359.181,,2018-05-30 09:33:01,2018-05-30 09:33:04,2.214s,PASSED
click,Chrome 66.0.3359.181,,2018-05-30 09:33:04,2018-05-30 09:33:06,2.300s,PASSED
click,Chrome 66.0.3359.181,,2018-05-30 09:33:06,2018-05-30 09:33:08,2.147s,PASSED
click,Chrome 66.0.3359.181,,2018-05-30 09:33:08,2018-05-30 09:33:10,2.207s,PASSED
click,Chrome 66.0.3359.181,,2018-05-30 09:33:10,2018-05-30 09:33:12,2.192s,PASSED
waitForElementPresent,Chrome 66.0.3359.181,,2018-05-30 09:33:12,2018-05-30 09:33:13,1.063s,PASSED
waitForElementClickable,Chrome 66.0.3359.181,,2018-05-30 09:33:13,2018-05-30 09:33:16,2.048s,PASSED
click,Chrome 66.0.3359.181,,2018-05-30 09:33:16,2018-05-30 09:33:18,2.914s,PASSED
closeBrowser,Chrome 66.0.3359.181,,2018-05-30 09:33:18,2018-05-30 09:33:20,2.058s,PASSED
