Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 67.0.3396.79,,2018-06-11 14:21:17,2018-06-11 14:21:19,2.202s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 14:21:19,2018-06-11 14:21:21,2.177s,PASSED
waitForElementPresent,Chrome 67.0.3396.79,,2018-06-11 14:21:21,2018-06-11 14:21:22,1.061s,PASSED
waitForElementClickable,Chrome 67.0.3396.79,,2018-06-11 14:21:22,2018-06-11 14:21:24,2.090s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 14:21:24,2018-06-11 14:21:27,3.122s,PASSED
closeBrowser,Chrome 67.0.3396.79,,2018-06-11 14:21:27,2018-06-11 14:21:29,2.072s,PASSED
,,,,,,
Test Cases/add_second_multiple_members,Chrome 67.0.3396.79,,2018-06-11 14:21:32,2018-06-11 14:22:18,46.283s,PASSED
openBrowser,Chrome 67.0.3396.79,,2018-06-11 14:21:32,2018-06-11 14:21:37,5.385s,PASSED
navigateToUrl,Chrome 67.0.3396.79,,2018-06-11 14:21:37,2018-06-11 14:21:41,3.764s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 14:21:41,2018-06-11 14:21:47,5.967s,PASSED
setEncryptedText,Chrome 67.0.3396.79,,2018-06-11 14:21:47,2018-06-11 14:21:50,3.255s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 14:21:50,2018-06-11 14:21:54,3.929s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 14:21:54,2018-06-11 14:21:56,2.243s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 14:21:56,2018-06-11 14:21:58,2.263s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 14:21:58,2018-06-11 14:22:03,4.534s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 14:22:03,2018-06-11 14:22:05,2.260s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 14:22:05,2018-06-11 14:22:07,2.236s,PASSED
waitForElementPresent,Chrome 67.0.3396.79,,2018-06-11 14:22:07,2018-06-11 14:22:09,1.084s,PASSED
waitForElementClickable,Chrome 67.0.3396.79,,2018-06-11 14:22:09,2018-06-11 14:22:11,2.083s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 14:22:11,2018-06-11 14:22:14,3.100s,PASSED
closeBrowser,Chrome 67.0.3396.79,,2018-06-11 14:22:14,2018-06-11 14:22:16,1.987s,PASSED
,,,,,,
Test Cases/add_second_multiple_members,Chrome 67.0.3396.79,,2018-06-11 14:22:18,2018-06-11 14:23:04,46.223s,PASSED
openBrowser,Chrome 67.0.3396.79,,2018-06-11 14:22:18,2018-06-11 14:22:23,5.164s,PASSED
navigateToUrl,Chrome 67.0.3396.79,,2018-06-11 14:22:23,2018-06-11 14:22:27,4.004s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 14:22:27,2018-06-11 14:22:33,6.010s,PASSED
setEncryptedText,Chrome 67.0.3396.79,,2018-06-11 14:22:33,2018-06-11 14:22:36,3.274s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 14:22:36,2018-06-11 14:22:40,3.975s,PASSED
