Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
regGW_regNode_mapNode_createSite_createBin,Chrome 67.0.3396.79,,2018-06-13 09:32:02,2018-06-13 09:41:12,9m - 10.252s,PASSED
,,,,,,
Test Cases/register_gateway,Chrome 67.0.3396.79,,2018-06-13 09:32:02,2018-06-13 09:33:03,1m - 0.828s,PASSED
openBrowser,Chrome 67.0.3396.79,,2018-06-13 09:32:03,2018-06-13 09:32:11,7.612s,PASSED
navigateToUrl,Chrome 67.0.3396.79,,2018-06-13 09:32:11,2018-06-13 09:32:14,3.384s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-13 09:32:14,2018-06-13 09:32:20,6.147s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-13 09:32:20,2018-06-13 09:32:24,4.286s,PASSED
click,Chrome 67.0.3396.79,,2018-06-13 09:32:24,2018-06-13 09:32:28,3.675s,PASSED
click,Chrome 67.0.3396.79,,2018-06-13 09:32:28,2018-06-13 09:32:30,2.204s,PASSED
waitForElementPresent,Chrome 67.0.3396.79,,2018-06-13 09:32:30,2018-06-13 09:32:31,1.113s,PASSED
waitForElementVisible,Chrome 67.0.3396.79,,2018-06-13 09:32:31,2018-06-13 09:32:33,2.108s,PASSED
waitForElementClickable,Chrome 67.0.3396.79,,2018-06-13 09:32:33,2018-06-13 09:32:36,2.091s,PASSED
click,Chrome 67.0.3396.79,,2018-06-13 09:32:36,2018-06-13 09:32:38,2.255s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-13 09:32:38,2018-06-13 09:32:42,4.272s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-13 09:32:42,2018-06-13 09:32:46,4.220s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-13 09:32:46,2018-06-13 09:32:51,4.340s,PASSED
click,Chrome 67.0.3396.79,,2018-06-13 09:32:51,2018-06-13 09:32:53,2.184s,PASSED
waitForElementPresent,Chrome 67.0.3396.79,,2018-06-13 09:32:53,2018-06-13 09:32:54,1.069s,PASSED
waitForElementClickable,Chrome 67.0.3396.79,,2018-06-13 09:32:54,2018-06-13 09:32:56,2.054s,PASSED
click,Chrome 67.0.3396.79,,2018-06-13 09:32:56,2018-06-13 09:32:59,2.863s,PASSED
closeBrowser,Chrome 67.0.3396.79,,2018-06-13 09:32:59,2018-06-13 09:33:01,1.991s,PASSED
,,,,,,
Test Cases/register_node,Chrome 67.0.3396.79,,2018-06-13 09:33:03,2018-06-13 09:33:57,54.026s,PASSED
openBrowser,Chrome 67.0.3396.79,,2018-06-13 09:33:03,2018-06-13 09:33:08,4.959s,PASSED
navigateToUrl,Chrome 67.0.3396.79,,2018-06-13 09:33:08,2018-06-13 09:33:11,3.297s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-13 09:33:11,2018-06-13 09:33:17,5.957s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-13 09:33:17,2018-06-13 09:33:22,4.281s,PASSED
click,Chrome 67.0.3396.79,,2018-06-13 09:33:22,2018-06-13 09:33:25,3.607s,PASSED
click,Chrome 67.0.3396.79,,2018-06-13 09:33:25,2018-06-13 09:33:28,2.247s,PASSED
click,Chrome 67.0.3396.79,,2018-06-13 09:33:28,2018-06-13 09:33:30,2.193s,PASSED
click,Chrome 67.0.3396.79,,2018-06-13 09:33:30,2018-06-13 09:33:32,2.246s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-13 09:33:32,2018-06-13 09:33:36,4.282s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-13 09:33:36,2018-06-13 09:33:41,4.247s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-13 09:33:41,2018-06-13 09:33:45,4.280s,PASSED
click,Chrome 67.0.3396.79,,2018-06-13 09:33:45,2018-06-13 09:33:47,2.153s,PASSED
waitForElementPresent,Chrome 67.0.3396.79,,2018-06-13 09:33:47,2018-06-13 09:33:48,1.059s,PASSED
waitForElementClickable,Chrome 67.0.3396.79,,2018-06-13 09:33:48,2018-06-13 09:33:50,2.056s,PASSED
click,Chrome 67.0.3396.79,,2018-06-13 09:33:50,2018-06-13 09:33:53,2.793s,PASSED
closeBrowser,Chrome 67.0.3396.79,,2018-06-13 09:33:53,2018-06-13 09:33:55,1.979s,PASSED
,,,,,,
Test Cases/map_node,Chrome 67.0.3396.79,,2018-06-13 09:33:57,2018-06-13 09:34:36,38.872s,PASSED
openBrowser,Chrome 67.0.3396.79,,2018-06-13 09:33:57,2018-06-13 09:34:02,4.819s,PASSED
navigateToUrl,Chrome 67.0.3396.79,,2018-06-13 09:34:02,2018-06-13 09:34:05,3.169s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-13 09:34:05,2018-06-13 09:34:11,5.948s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-13 09:34:11,2018-06-13 09:34:15,4.346s,PASSED
click,Chrome 67.0.3396.79,,2018-06-13 09:34:15,2018-06-13 09:34:19,3.693s,PASSED
click,Chrome 67.0.3396.79,,2018-06-13 09:34:19,2018-06-13 09:34:21,2.239s,PASSED
click,Chrome 67.0.3396.79,,2018-06-13 09:34:21,2018-06-13 09:34:24,2.194s,PASSED
click,Chrome 67.0.3396.79,,2018-06-13 09:34:24,2018-06-13 09:34:26,2.186s,PASSED
waitForElementPresent,Chrome 67.0.3396.79,,2018-06-13 09:34:26,2018-06-13 09:34:27,1.046s,PASSED
waitForElementClickable,Chrome 67.0.3396.79,,2018-06-13 09:34:27,2018-06-13 09:34:29,2.053s,PASSED
click,Chrome 67.0.3396.79,,2018-06-13 09:34:29,2018-06-13 09:34:32,2.873s,PASSED
closeBrowser,Chrome 67.0.3396.79,,2018-06-13 09:34:32,2018-06-13 09:34:34,1.984s,PASSED
,,,,,,
Test Cases/create_first_site,Chrome 67.0.3396.79,,2018-06-13 09:34:36,2018-06-13 09:35:19,43.314s,PASSED
openBrowser,Chrome 67.0.3396.79,,2018-06-13 09:34:36,2018-06-13 09:34:41,4.944s,PASSED
navigateToUrl,Chrome 67.0.3396.79,,2018-06-13 09:34:41,2018-06-13 09:34:44,3.185s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-13 09:34:44,2018-06-13 09:34:50,6.038s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-13 09:34:50,2018-06-13 09:34:54,4.296s,PASSED
click,Chrome 67.0.3396.79,,2018-06-13 09:34:54,2018-06-13 09:34:58,3.620s,PASSED
click,Chrome 67.0.3396.79,,2018-06-13 09:34:58,2018-06-13 09:35:00,2.139s,PASSED
click,Chrome 67.0.3396.79,,2018-06-13 09:35:00,2018-06-13 09:35:03,2.280s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-13 09:35:03,2018-06-13 09:35:07,4.284s,PASSED
click,Chrome 67.0.3396.79,,2018-06-13 09:35:07,2018-06-13 09:35:09,2.228s,PASSED
waitForElementPresent,Chrome 67.0.3396.79,,2018-06-13 09:35:09,2018-06-13 09:35:10,1.064s,PASSED
waitForElementClickable,Chrome 67.0.3396.79,,2018-06-13 09:35:10,2018-06-13 09:35:12,2.043s,PASSED
click,Chrome 67.0.3396.79,,2018-06-13 09:35:12,2018-06-13 09:35:15,2.898s,PASSED
closeBrowser,Chrome 67.0.3396.79,,2018-06-13 09:35:15,2018-06-13 09:35:17,1.983s,PASSED
,,,,,,
Test Cases/add_weather_station_on_site,Chrome 67.0.3396.79,,2018-06-13 09:35:19,2018-06-13 09:36:05,46.083s,PASSED
openBrowser,Chrome 67.0.3396.79,,2018-06-13 09:35:19,2018-06-13 09:35:24,4.927s,PASSED
navigateToUrl,Chrome 67.0.3396.79,,2018-06-13 09:35:24,2018-06-13 09:35:27,3.154s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-13 09:35:27,2018-06-13 09:35:33,5.923s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-13 09:35:33,2018-06-13 09:35:38,4.277s,PASSED
click,Chrome 67.0.3396.79,,2018-06-13 09:35:38,2018-06-13 09:35:41,3.826s,PASSED
click,Chrome 67.0.3396.79,,2018-06-13 09:35:41,2018-06-13 09:35:44,2.179s,PASSED
click,Chrome 67.0.3396.79,,2018-06-13 09:35:44,2018-06-13 09:35:46,2.135s,PASSED
click,Chrome 67.0.3396.79,,2018-06-13 09:35:46,2018-06-13 09:35:48,2.323s,PASSED
click,Chrome 67.0.3396.79,,2018-06-13 09:35:48,2018-06-13 09:35:50,2.294s,PASSED
click,Chrome 67.0.3396.79,,2018-06-13 09:35:50,2018-06-13 09:35:53,2.173s,PASSED
click,Chrome 67.0.3396.79,,2018-06-13 09:35:53,2018-06-13 09:35:55,2.209s,PASSED
waitForElementPresent,Chrome 67.0.3396.79,,2018-06-13 09:35:55,2018-06-13 09:35:56,1.107s,PASSED
waitForElementClickable,Chrome 67.0.3396.79,,2018-06-13 09:35:56,2018-06-13 09:35:58,2.055s,PASSED
click,Chrome 67.0.3396.79,,2018-06-13 09:35:58,2018-06-13 09:36:01,3.012s,PASSED
closeBrowser,Chrome 67.0.3396.79,,2018-06-13 09:36:01,2018-06-13 09:36:03,2.134s,PASSED
,,,,,,
Test Cases/create_first_bin_with_single_site_ws,Chrome 67.0.3396.79,,2018-06-13 09:36:05,2018-06-13 09:37:13,1m - 7.744s,PASSED
openBrowser,Chrome 67.0.3396.79,,2018-06-13 09:36:06,2018-06-13 09:36:11,5.501s,PASSED
navigateToUrl,Chrome 67.0.3396.79,,2018-06-13 09:36:11,2018-06-13 09:36:15,3.932s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-13 09:36:15,2018-06-13 09:36:21,6.011s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-13 09:36:21,2018-06-13 09:36:25,4.277s,PASSED
click,Chrome 67.0.3396.79,,2018-06-13 09:36:25,2018-06-13 09:36:29,3.571s,PASSED
click,Chrome 67.0.3396.79,,2018-06-13 09:36:29,2018-06-13 09:36:31,2.169s,PASSED
