Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
removePlenum_removeFan_deleteBin_deleteSite_unmapNode_unregNode_unregGW,Chrome 67.0.3396.62,,2018-06-08 09:53:52,2018-06-08 09:57:31,3m - 38.154s,FAILED
,,,,,,
Test Cases/delete_bin_with_cables_ws_fan_plenum,Chrome 67.0.3396.62,,2018-06-08 09:53:53,2018-06-08 09:54:48,54.550s,FAILED
openBrowser,Chrome 67.0.3396.62,,2018-06-08 09:53:55,2018-06-08 09:54:03,8.503s,PASSED
navigateToUrl,Chrome 67.0.3396.62,,2018-06-08 09:54:03,2018-06-08 09:54:07,3.737s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 09:54:07,2018-06-08 09:54:13,6.032s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 09:54:13,2018-06-08 09:54:17,4.317s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 09:54:17,2018-06-08 09:54:21,3.790s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 09:54:21,2018-06-08 09:54:23,2.308s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 09:54:23,2018-06-08 09:54:26,2.359s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 09:54:26,2018-06-08 09:54:28,2.198s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 09:54:28,2018-06-08 09:54:30,2.352s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 09:54:30,2018-06-08 09:54:32,2.160s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 09:54:32,2018-06-08 09:54:35,2.241s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 09:54:35,2018-06-08 09:54:37,2.155s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 09:54:37,2018-06-08 09:54:39,2.187s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 09:54:39,2018-06-08 09:54:41,2.167s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 09:54:41,2018-06-08 09:54:41,0.030s,NOT_RUN
waitForElementPresent,Chrome 67.0.3396.62,,2018-06-08 09:54:41,2018-06-08 09:54:42,1.107s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 09:54:42,2018-06-08 09:54:46,3.599s,FAILED
,,,,,,
Test Cases/delete_site_without_ws,Chrome 67.0.3396.62,,2018-06-08 09:54:48,2018-06-08 09:55:30,42.190s,FAILED
openBrowser,Chrome 67.0.3396.62,,2018-06-08 09:54:48,2018-06-08 09:54:55,6.776s,PASSED
navigateToUrl,Chrome 67.0.3396.62,,2018-06-08 09:54:55,2018-06-08 09:54:59,3.518s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 09:54:59,2018-06-08 09:55:04,5.941s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 09:55:04,2018-06-08 09:55:09,4.269s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 09:55:09,2018-06-08 09:55:13,3.785s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 09:55:13,2018-06-08 09:55:15,2.319s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 09:55:15,2018-06-08 09:55:17,2.167s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 09:55:17,2018-06-08 09:55:19,2.228s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 09:55:19,2018-06-08 09:55:21,2.162s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-06-08 09:55:21,2018-06-08 09:55:22,1.053s,PASSED
waitForElementClickable,Chrome 67.0.3396.62,,2018-06-08 09:55:22,2018-06-08 09:55:25,2.084s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 09:55:25,2018-06-08 09:55:28,3.505s,FAILED
,,,,,,
Test Cases/unmap_node,Chrome 67.0.3396.62,,2018-06-08 09:55:30,2018-06-08 09:56:12,41.844s,PASSED
openBrowser,Chrome 67.0.3396.62,,2018-06-08 09:55:30,2018-06-08 09:55:38,7.091s,PASSED
navigateToUrl,Chrome 67.0.3396.62,,2018-06-08 09:55:38,2018-06-08 09:55:41,3.537s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 09:55:41,2018-06-08 09:55:47,5.945s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 09:55:47,2018-06-08 09:55:51,4.293s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 09:55:51,2018-06-08 09:55:55,3.819s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 09:55:55,2018-06-08 09:55:57,2.283s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 09:55:57,2018-06-08 09:56:00,2.231s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 09:56:00,2018-06-08 09:56:02,2.196s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-06-08 09:56:02,2018-06-08 09:56:03,1.066s,PASSED
waitForElementClickable,Chrome 67.0.3396.62,,2018-06-08 09:56:03,2018-06-08 09:56:05,2.057s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 09:56:05,2018-06-08 09:56:08,2.881s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-06-08 09:56:08,2018-06-08 09:56:10,2.029s,PASSED
,,,,,,
Test Cases/unregister_node,Chrome 67.0.3396.62,,2018-06-08 09:56:12,2018-06-08 09:56:49,37.214s,FAILED
openBrowser,Chrome 67.0.3396.62,,2018-06-08 09:56:12,2018-06-08 09:56:17,4.958s,PASSED
