Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
regGW_regNode_mapNode_createSite_createBin,Chrome 67.0.3396.62,,2018-06-07 08:50:08,2018-06-07 08:53:31,3m - 23.757s,FAILED
,,,,,,
Test Cases/create_second_bin_with_cables_single_site_without_ws_fan_plenum - Copy,Chrome 67.0.3396.62,,2018-06-07 08:50:08,2018-06-07 08:51:47,1m - 39.092s,PASSED
openBrowser,Chrome 67.0.3396.62,,2018-06-07 08:50:09,2018-06-07 08:50:18,8.451s,PASSED
navigateToUrl,Chrome 67.0.3396.62,,2018-06-07 08:50:18,2018-06-07 08:50:21,3.357s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-07 08:50:21,2018-06-07 08:50:27,6.048s,PASSED
setEncryptedText,Chrome 67.0.3396.62,,2018-06-07 08:50:27,2018-06-07 08:50:31,3.719s,PASSED
click,Chrome 67.0.3396.62,,2018-06-07 08:50:31,2018-06-07 08:50:35,3.617s,PASSED
click,Chrome 67.0.3396.62,,2018-06-07 08:50:35,2018-06-07 08:50:37,2.329s,PASSED
click,Chrome 67.0.3396.62,,2018-06-07 08:50:37,2018-06-07 08:50:39,2.338s,PASSED
click,Chrome 67.0.3396.62,,2018-06-07 08:50:39,2018-06-07 08:50:41,2.301s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-07 08:50:41,2018-06-07 08:50:46,4.288s,PASSED
click,Chrome 67.0.3396.62,,2018-06-07 08:50:46,2018-06-07 08:50:48,2.371s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-06-07 08:50:48,2018-06-07 08:50:49,1.100s,PASSED
waitForElementClickable,Chrome 67.0.3396.62,,2018-06-07 08:50:49,2018-06-07 08:50:51,2.115s,PASSED
click,Chrome 67.0.3396.62,,2018-06-07 08:50:51,2018-06-07 08:50:54,2.139s,PASSED
click,Chrome 67.0.3396.62,,2018-06-07 08:50:54,2018-06-07 08:50:56,2.276s,PASSED
click,Chrome 67.0.3396.62,,2018-06-07 08:50:56,2018-06-07 08:50:58,2.171s,PASSED
click,Chrome 67.0.3396.62,,2018-06-07 08:50:58,2018-06-07 08:51:00,2.208s,PASSED
click,Chrome 67.0.3396.62,,2018-06-07 08:51:00,2018-06-07 08:51:03,2.342s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-07 08:51:03,2018-06-07 08:51:07,4.322s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-07 08:51:07,2018-06-07 08:51:11,4.268s,PASSED
click,Chrome 67.0.3396.62,,2018-06-07 08:51:11,2018-06-07 08:51:11,0.014s,NOT_RUN
setText,Chrome 67.0.3396.62,,2018-06-07 08:51:11,2018-06-07 08:51:11,0.009s,NOT_RUN
click,Chrome 67.0.3396.62,,2018-06-07 08:51:11,2018-06-07 08:51:13,2.203s,PASSED
click,Chrome 67.0.3396.62,,2018-06-07 08:51:13,2018-06-07 08:51:16,2.197s,PASSED
click,Chrome 67.0.3396.62,,2018-06-07 08:51:16,2018-06-07 08:51:18,2.259s,PASSED
click,Chrome 67.0.3396.62,,2018-06-07 08:51:18,2018-06-07 08:51:20,2.169s,PASSED
click,Chrome 67.0.3396.62,,2018-06-07 08:51:20,2018-06-07 08:51:22,2.174s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-06-07 08:51:22,2018-06-07 08:51:23,1.075s,PASSED
waitForElementClickable,Chrome 67.0.3396.62,,2018-06-07 08:51:23,2018-06-07 08:51:25,2.061s,PASSED
click,Chrome 67.0.3396.62,,2018-06-07 08:51:25,2018-06-07 08:51:27,2.190s,PASSED
click,Chrome 67.0.3396.62,,2018-06-07 08:51:27,2018-06-07 08:51:30,2.263s,PASSED
click,Chrome 67.0.3396.62,,2018-06-07 08:51:30,2018-06-07 08:51:32,2.177s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-06-07 08:51:32,2018-06-07 08:51:33,1.083s,PASSED
waitForElementClickable,Chrome 67.0.3396.62,,2018-06-07 08:51:33,2018-06-07 08:51:35,2.050s,PASSED
click,Chrome 67.0.3396.62,,2018-06-07 08:51:35,2018-06-07 08:51:37,2.112s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-06-07 08:51:37,2018-06-07 08:51:38,1.064s,PASSED
waitForElementClickable,Chrome 67.0.3396.62,,2018-06-07 08:51:38,2018-06-07 08:51:40,2.054s,PASSED
click,Chrome 67.0.3396.62,,2018-06-07 08:51:40,2018-06-07 08:51:43,2.840s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-06-07 08:51:43,2018-06-07 08:51:45,2.100s,PASSED
,,,,,,
Test Cases/add_plenum_on_bin,Chrome 67.0.3396.62,,2018-06-07 08:51:47,2018-06-07 08:52:35,47.289s,PASSED
openBrowser,Chrome 67.0.3396.62,,2018-06-07 08:51:48,2018-06-07 08:51:53,4.861s,PASSED
navigateToUrl,Chrome 67.0.3396.62,,2018-06-07 08:51:53,2018-06-07 08:51:56,3.252s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-07 08:51:56,2018-06-07 08:52:02,6.000s,PASSED
setEncryptedText,Chrome 67.0.3396.62,,2018-06-07 08:52:02,2018-06-07 08:52:05,3.286s,PASSED
click,Chrome 67.0.3396.62,,2018-06-07 08:52:05,2018-06-07 08:52:09,3.783s,PASSED
click,Chrome 67.0.3396.62,,2018-06-07 08:52:09,2018-06-07 08:52:11,2.311s,PASSED
click,Chrome 67.0.3396.62,,2018-06-07 08:52:11,2018-06-07 08:52:14,2.327s,PASSED
click,Chrome 67.0.3396.62,,2018-06-07 08:52:14,2018-06-07 08:52:16,2.188s,PASSED
click,Chrome 67.0.3396.62,,2018-06-07 08:52:16,2018-06-07 08:52:18,2.293s,PASSED
click,Chrome 67.0.3396.62,,2018-06-07 08:52:18,2018-06-07 08:52:20,2.165s,PASSED
click,Chrome 67.0.3396.62,,2018-06-07 08:52:20,2018-06-07 08:52:22,2.156s,PASSED
click,Chrome 67.0.3396.62,,2018-06-07 08:52:22,2018-06-07 08:52:25,2.167s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-06-07 08:52:25,2018-06-07 08:52:26,1.061s,PASSED
waitForElementClickable,Chrome 67.0.3396.62,,2018-06-07 08:52:26,2018-06-07 08:52:28,2.082s,PASSED
click,Chrome 67.0.3396.62,,2018-06-07 08:52:28,2018-06-07 08:52:31,2.851s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-06-07 08:52:31,2018-06-07 08:52:33,2.031s,PASSED
,,,,,,
Test Cases/add_fan_on_bin,Chrome 67.0.3396.62,,2018-06-07 08:52:35,2018-06-07 08:53:29,54.858s,FAILED
openBrowser,Chrome 67.0.3396.62,,2018-06-07 08:52:35,2018-06-07 08:52:40,5.015s,PASSED
navigateToUrl,Chrome 67.0.3396.62,,2018-06-07 08:52:40,2018-06-07 08:52:43,3.184s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-07 08:52:43,2018-06-07 08:52:49,5.960s,PASSED
