Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
regGW_regNode_mapNode_createSite_createBin,Chrome 67.0.3396.62,,2018-06-08 09:59:05,2018-06-08 10:04:19,5m - 14.306s,PASSED
,,,,,,
Test Cases/register_gateway,Chrome 67.0.3396.62,,2018-06-08 09:59:05,2018-06-08 10:00:06,1m - 0.675s,PASSED
openBrowser,Chrome 67.0.3396.62,,2018-06-08 09:59:06,2018-06-08 09:59:14,7.142s,PASSED
navigateToUrl,Chrome 67.0.3396.62,,2018-06-08 09:59:14,2018-06-08 09:59:17,3.518s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 09:59:17,2018-06-08 09:59:23,6.044s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 09:59:23,2018-06-08 09:59:28,4.345s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 09:59:28,2018-06-08 09:59:31,3.700s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 09:59:31,2018-06-08 09:59:33,2.232s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-06-08 09:59:33,2018-06-08 09:59:35,1.083s,PASSED
waitForElementVisible,Chrome 67.0.3396.62,,2018-06-08 09:59:35,2018-06-08 09:59:37,2.109s,PASSED
waitForElementClickable,Chrome 67.0.3396.62,,2018-06-08 09:59:37,2018-06-08 09:59:39,2.113s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 09:59:39,2018-06-08 09:59:41,2.221s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 09:59:41,2018-06-08 09:59:45,4.270s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 09:59:45,2018-06-08 09:59:50,4.227s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 09:59:50,2018-06-08 09:59:54,4.315s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 09:59:54,2018-06-08 09:59:56,2.214s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-06-08 09:59:56,2018-06-08 09:59:57,1.062s,PASSED
waitForElementClickable,Chrome 67.0.3396.62,,2018-06-08 09:59:57,2018-06-08 09:59:59,2.056s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 09:59:59,2018-06-08 10:00:02,2.881s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-06-08 10:00:02,2018-06-08 10:00:04,1.987s,PASSED
,,,,,,
Test Cases/register_node,Chrome 67.0.3396.62,,2018-06-08 10:00:06,2018-06-08 10:01:00,54.204s,PASSED
openBrowser,Chrome 67.0.3396.62,,2018-06-08 10:00:06,2018-06-08 10:00:11,4.747s,PASSED
navigateToUrl,Chrome 67.0.3396.62,,2018-06-08 10:00:11,2018-06-08 10:00:15,3.587s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 10:00:15,2018-06-08 10:00:21,5.921s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 10:00:21,2018-06-08 10:00:25,4.281s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 10:00:25,2018-06-08 10:00:29,3.754s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 10:00:29,2018-06-08 10:00:31,2.255s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 10:00:31,2018-06-08 10:00:33,2.226s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 10:00:33,2018-06-08 10:00:35,2.221s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 10:00:35,2018-06-08 10:00:40,4.255s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 10:00:40,2018-06-08 10:00:44,4.207s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 10:00:44,2018-06-08 10:00:48,4.304s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 10:00:48,2018-06-08 10:00:50,2.147s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-06-08 10:00:50,2018-06-08 10:00:51,1.069s,PASSED
waitForElementClickable,Chrome 67.0.3396.62,,2018-06-08 10:00:51,2018-06-08 10:00:53,2.050s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 10:00:53,2018-06-08 10:00:56,2.826s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-06-08 10:00:56,2018-06-08 10:00:58,1.972s,PASSED
,,,,,,
Test Cases/map_node,Chrome 67.0.3396.62,,2018-06-08 10:01:00,2018-06-08 10:01:39,39.067s,PASSED
openBrowser,Chrome 67.0.3396.62,,2018-06-08 10:01:01,2018-06-08 10:01:05,4.873s,PASSED
navigateToUrl,Chrome 67.0.3396.62,,2018-06-08 10:01:05,2018-06-08 10:01:09,3.146s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 10:01:09,2018-06-08 10:01:15,5.918s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 10:01:15,2018-06-08 10:01:19,4.422s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 10:01:19,2018-06-08 10:01:23,3.627s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 10:01:23,2018-06-08 10:01:25,2.332s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 10:01:25,2018-06-08 10:01:27,2.206s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 10:01:27,2018-06-08 10:01:29,2.179s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-06-08 10:01:29,2018-06-08 10:01:30,1.053s,PASSED
waitForElementClickable,Chrome 67.0.3396.62,,2018-06-08 10:01:30,2018-06-08 10:01:32,2.055s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 10:01:32,2018-06-08 10:01:35,2.850s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-06-08 10:01:35,2018-06-08 10:01:37,2.033s,PASSED
,,,,,,
Test Cases/create_first_site,Chrome 67.0.3396.62,,2018-06-08 10:01:39,2018-06-08 10:02:25,45.188s,PASSED
openBrowser,Chrome 67.0.3396.62,,2018-06-08 10:01:40,2018-06-08 10:01:46,6.384s,PASSED
navigateToUrl,Chrome 67.0.3396.62,,2018-06-08 10:01:46,2018-06-08 10:01:49,3.241s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 10:01:49,2018-06-08 10:01:55,5.961s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 10:01:55,2018-06-08 10:02:00,4.291s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 10:02:00,2018-06-08 10:02:03,3.754s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 10:02:03,2018-06-08 10:02:05,2.176s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 10:02:05,2018-06-08 10:02:08,2.444s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 10:02:08,2018-06-08 10:02:12,4.371s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 10:02:12,2018-06-08 10:02:15,2.191s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-06-08 10:02:15,2018-06-08 10:02:16,1.088s,PASSED
waitForElementClickable,Chrome 67.0.3396.62,,2018-06-08 10:02:16,2018-06-08 10:02:18,2.077s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 10:02:18,2018-06-08 10:02:21,2.853s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-06-08 10:02:21,2018-06-08 10:02:23,1.975s,PASSED
,,,,,,
Test Cases/add_weather_station_on_site,Chrome 67.0.3396.62,,2018-06-08 10:02:25,2018-06-08 10:03:11,46.659s,PASSED
openBrowser,Chrome 67.0.3396.62,,2018-06-08 10:02:25,2018-06-08 10:02:31,6.275s,PASSED
navigateToUrl,Chrome 67.0.3396.62,,2018-06-08 10:02:31,2018-06-08 10:02:34,3.111s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 10:02:34,2018-06-08 10:02:40,5.980s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 10:02:40,2018-06-08 10:02:45,4.277s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 10:02:45,2018-06-08 10:02:48,3.623s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 10:02:48,2018-06-08 10:02:50,2.178s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 10:02:50,2018-06-08 10:02:53,2.181s,PASSED
