Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
waitForElementPresent,Chrome 67.0.3396.62,,2018-06-06 11:26:07,2018-06-06 11:26:08,1.058s,PASSED
waitForElementClickable,Chrome 67.0.3396.62,,2018-06-06 11:26:08,2018-06-06 11:26:10,2.062s,PASSED
click,Chrome 67.0.3396.62,,2018-06-06 11:26:10,2018-06-06 11:26:12,2.185s,PASSED
click,Chrome 67.0.3396.62,,2018-06-06 11:26:12,2018-06-06 11:26:15,2.221s,PASSED
click,Chrome 67.0.3396.62,,2018-06-06 11:26:15,2018-06-06 11:26:17,2.162s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-06-06 11:26:17,2018-06-06 11:26:19,2.591s,PASSED
waitForElementClickable,Chrome 67.0.3396.62,,2018-06-06 11:26:19,2018-06-06 11:26:21,2.046s,PASSED
click,Chrome 67.0.3396.62,,2018-06-06 11:26:21,2018-06-06 11:26:24,2.139s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-06-06 11:26:24,2018-06-06 11:26:25,1.050s,PASSED
waitForElementClickable,Chrome 67.0.3396.62,,2018-06-06 11:26:25,2018-06-06 11:26:27,2.052s,PASSED
click,Chrome 67.0.3396.62,,2018-06-06 11:26:27,2018-06-06 11:26:30,2.908s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-06-06 11:26:30,2018-06-06 11:26:32,2.062s,PASSED
,,,,,,
Test Cases/add_plenum_on_bin,Chrome 67.0.3396.62,,2018-06-06 11:26:34,2018-06-06 11:27:20,46.648s,PASSED
openBrowser,Chrome 67.0.3396.62,,2018-06-06 11:26:34,2018-06-06 11:26:39,4.770s,PASSED
navigateToUrl,Chrome 67.0.3396.62,,2018-06-06 11:26:39,2018-06-06 11:26:42,3.116s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-06 11:26:42,2018-06-06 11:26:48,5.912s,PASSED
setEncryptedText,Chrome 67.0.3396.62,,2018-06-06 11:26:48,2018-06-06 11:26:51,3.294s,PASSED
click,Chrome 67.0.3396.62,,2018-06-06 11:26:51,2018-06-06 11:26:55,3.628s,PASSED
click,Chrome 67.0.3396.62,,2018-06-06 11:26:55,2018-06-06 11:26:57,2.320s,PASSED
click,Chrome 67.0.3396.62,,2018-06-06 11:26:57,2018-06-06 11:26:59,2.357s,PASSED
click,Chrome 67.0.3396.62,,2018-06-06 11:26:59,2018-06-06 11:27:02,2.187s,PASSED
click,Chrome 67.0.3396.62,,2018-06-06 11:27:02,2018-06-06 11:27:04,2.275s,PASSED
click,Chrome 67.0.3396.62,,2018-06-06 11:27:04,2018-06-06 11:27:06,2.143s,PASSED
click,Chrome 67.0.3396.62,,2018-06-06 11:27:06,2018-06-06 11:27:08,2.191s,PASSED
click,Chrome 67.0.3396.62,,2018-06-06 11:27:08,2018-06-06 11:27:10,2.175s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-06-06 11:27:10,2018-06-06 11:27:11,1.055s,PASSED
waitForElementClickable,Chrome 67.0.3396.62,,2018-06-06 11:27:11,2018-06-06 11:27:14,2.088s,PASSED
click,Chrome 67.0.3396.62,,2018-06-06 11:27:14,2018-06-06 11:27:16,2.785s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-06-06 11:27:16,2018-06-06 11:27:18,1.976s,PASSED
,,,,,,
Test Cases/add_fan_on_bin,Chrome 67.0.3396.62,,2018-06-06 11:27:20,2018-06-06 11:28:16,55.582s,PASSED
openBrowser,Chrome 67.0.3396.62,,2018-06-06 11:27:21,2018-06-06 11:27:26,4.905s,PASSED
navigateToUrl,Chrome 67.0.3396.62,,2018-06-06 11:27:26,2018-06-06 11:27:29,3.154s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-06 11:27:29,2018-06-06 11:27:35,5.942s,PASSED
setEncryptedText,Chrome 67.0.3396.62,,2018-06-06 11:27:35,2018-06-06 11:27:38,3.247s,PASSED
click,Chrome 67.0.3396.62,,2018-06-06 11:27:38,2018-06-06 11:27:42,3.544s,PASSED
click,Chrome 67.0.3396.62,,2018-06-06 11:27:42,2018-06-06 11:27:44,2.327s,PASSED
click,Chrome 67.0.3396.62,,2018-06-06 11:27:44,2018-06-06 11:27:46,2.341s,PASSED
click,Chrome 67.0.3396.62,,2018-06-06 11:27:46,2018-06-06 11:27:48,2.199s,PASSED
click,Chrome 67.0.3396.62,,2018-06-06 11:27:48,2018-06-06 11:27:51,2.314s,PASSED
click,Chrome 67.0.3396.62,,2018-06-06 11:27:51,2018-06-06 11:27:53,2.170s,PASSED
click,Chrome 67.0.3396.62,,2018-06-06 11:27:53,2018-06-06 11:27:53,0.051s,NOT_RUN
click,Chrome 67.0.3396.62,,2018-06-06 11:27:53,2018-06-06 11:27:55,2.291s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-06-06 11:27:55,2018-06-06 11:27:55,0.015s,NOT_RUN
waitForElementVisible,Chrome 67.0.3396.62,,2018-06-06 11:27:55,2018-06-06 11:27:55,0.012s,NOT_RUN
waitForElementClickable,Chrome 67.0.3396.62,,2018-06-06 11:27:55,2018-06-06 11:27:55,0.013s,NOT_RUN
click,Chrome 67.0.3396.62,,2018-06-06 11:27:55,2018-06-06 11:27:57,2.165s,PASSED
click,Chrome 67.0.3396.62,,2018-06-06 11:27:57,2018-06-06 11:28:00,2.215s,PASSED
click,Chrome 67.0.3396.62,,2018-06-06 11:28:00,2018-06-06 11:28:02,2.143s,PASSED
click,Chrome 67.0.3396.62,,2018-06-06 11:28:02,2018-06-06 11:28:04,2.171s,PASSED
click,Chrome 67.0.3396.62,,2018-06-06 11:28:04,2018-06-06 11:28:06,2.167s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-06-06 11:28:06,2018-06-06 11:28:07,1.080s,PASSED
waitForElementClickable,Chrome 67.0.3396.62,,2018-06-06 11:28:07,2018-06-06 11:28:09,2.053s,PASSED
click,Chrome 67.0.3396.62,,2018-06-06 11:28:09,2018-06-06 11:28:12,2.785s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-06-06 11:28:12,2018-06-06 11:28:14,1.917s,PASSED
