Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 67.0.3396.79,,2018-06-11 09:47:07,2018-06-11 09:47:10,3.631s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:47:10,2018-06-11 09:47:13,2.149s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:47:13,2018-06-11 09:47:15,2.323s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 09:47:15,2018-06-11 09:47:19,4.295s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:47:19,2018-06-11 09:47:21,2.200s,PASSED
waitForElementPresent,Chrome 67.0.3396.79,,2018-06-11 09:47:21,2018-06-11 09:47:22,1.063s,PASSED
waitForElementClickable,Chrome 67.0.3396.79,,2018-06-11 09:47:22,2018-06-11 09:47:25,2.060s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:47:25,2018-06-11 09:47:27,2.808s,PASSED
closeBrowser,Chrome 67.0.3396.79,,2018-06-11 09:47:27,2018-06-11 09:47:29,2.025s,PASSED
,,,,,,
Test Cases/add_weather_station_on_site,Chrome 67.0.3396.79,,2018-06-11 09:47:31,2018-06-11 09:48:17,45.596s,PASSED
openBrowser,Chrome 67.0.3396.79,,2018-06-11 09:47:32,2018-06-11 09:47:37,4.834s,PASSED
navigateToUrl,Chrome 67.0.3396.79,,2018-06-11 09:47:37,2018-06-11 09:47:40,3.567s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 09:47:40,2018-06-11 09:47:46,5.936s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 09:47:46,2018-06-11 09:47:50,4.302s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:47:50,2018-06-11 09:47:54,3.731s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:47:54,2018-06-11 09:47:56,2.156s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:47:56,2018-06-11 09:47:58,2.139s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:47:58,2018-06-11 09:48:01,2.192s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:48:01,2018-06-11 09:48:03,2.198s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:48:03,2018-06-11 09:48:05,2.159s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:48:05,2018-06-11 09:48:07,2.144s,PASSED
waitForElementPresent,Chrome 67.0.3396.79,,2018-06-11 09:48:07,2018-06-11 09:48:08,1.069s,PASSED
waitForElementClickable,Chrome 67.0.3396.79,,2018-06-11 09:48:08,2018-06-11 09:48:10,2.058s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:48:10,2018-06-11 09:48:13,2.790s,PASSED
closeBrowser,Chrome 67.0.3396.79,,2018-06-11 09:48:13,2018-06-11 09:48:15,2.014s,PASSED
,,,,,,
Test Cases/create_first_bin_with_single_site_ws,Chrome 67.0.3396.79,,2018-06-11 09:48:17,2018-06-11 09:49:24,1m - 7.079s,PASSED
openBrowser,Chrome 67.0.3396.79,,2018-06-11 09:48:17,2018-06-11 09:48:22,4.815s,PASSED
navigateToUrl,Chrome 67.0.3396.79,,2018-06-11 09:48:22,2018-06-11 09:48:26,3.471s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 09:48:26,2018-06-11 09:48:32,6.182s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 09:48:32,2018-06-11 09:48:36,4.331s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:48:36,2018-06-11 09:48:40,3.872s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:48:40,2018-06-11 09:48:42,2.209s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:48:42,2018-06-11 09:48:45,2.235s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:48:45,2018-06-11 09:48:47,2.304s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 09:48:47,2018-06-11 09:48:51,4.330s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:48:51,2018-06-11 09:48:54,2.313s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:48:54,2018-06-11 09:48:56,2.210s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:48:56,2018-06-11 09:48:58,2.165s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:48:58,2018-06-11 09:49:00,2.236s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:49:00,2018-06-11 09:49:02,2.191s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:49:02,2018-06-11 09:49:05,2.259s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:49:05,2018-06-11 09:49:07,2.233s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:49:07,2018-06-11 09:49:09,2.150s,PASSED
waitForElementPresent,Chrome 67.0.3396.79,,2018-06-11 09:49:09,2018-06-11 09:49:10,1.055s,PASSED
waitForElementClickable,Chrome 67.0.3396.79,,2018-06-11 09:49:10,2018-06-11 09:49:12,2.046s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:49:12,2018-06-11 09:49:14,2.108s,PASSED
waitForElementPresent,Chrome 67.0.3396.79,,2018-06-11 09:49:14,2018-06-11 09:49:15,1.052s,PASSED
waitForElementClickable,Chrome 67.0.3396.79,,2018-06-11 09:49:15,2018-06-11 09:49:17,2.037s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:49:17,2018-06-11 09:49:20,2.822s,PASSED
closeBrowser,Chrome 67.0.3396.79,,2018-06-11 09:49:20,2018-06-11 09:49:22,2.002s,PASSED
,,,,,,
Test Cases/create_second_bin_with_cables_single_site_without_ws_fan_plenum,Chrome 67.0.3396.79,,2018-06-11 09:49:24,2018-06-11 09:51:01,1m - 36.508s,PASSED
openBrowser,Chrome 67.0.3396.79,,2018-06-11 09:49:24,2018-06-11 09:49:29,4.928s,PASSED
navigateToUrl,Chrome 67.0.3396.79,,2018-06-11 09:49:29,2018-06-11 09:49:33,3.504s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 09:49:33,2018-06-11 09:49:39,6.056s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 09:49:39,2018-06-11 09:49:43,4.256s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:49:43,2018-06-11 09:49:47,3.531s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:49:47,2018-06-11 09:49:49,2.313s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:49:49,2018-06-11 09:49:51,2.149s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:49:51,2018-06-11 09:49:53,2.318s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 09:49:53,2018-06-11 09:49:58,4.353s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:49:58,2018-06-11 09:50:00,2.286s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:50:00,2018-06-11 09:50:02,2.140s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:50:02,2018-06-11 09:50:04,2.188s,PASSED
waitForElementPresent,Chrome 67.0.3396.79,,2018-06-11 09:50:04,2018-06-11 09:50:05,1.051s,PASSED
waitForElementVisible,Chrome 67.0.3396.79,,2018-06-11 09:50:05,2018-06-11 09:50:08,2.056s,PASSED
waitForElementClickable,Chrome 67.0.3396.79,,2018-06-11 09:50:08,2018-06-11 09:50:10,2.048s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:50:10,2018-06-11 09:50:12,2.126s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:50:12,2018-06-11 09:50:14,2.213s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:50:14,2018-06-11 09:50:16,2.255s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 09:50:16,2018-06-11 09:50:20,4.246s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 09:50:20,2018-06-11 09:50:25,4.267s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:50:25,2018-06-11 09:50:27,2.209s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:50:27,2018-06-11 09:50:29,2.214s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:50:29,2018-06-11 09:50:31,2.229s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:50:31,2018-06-11 09:50:33,2.169s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:50:33,2018-06-11 09:50:36,2.202s,PASSED
waitForElementPresent,Chrome 67.0.3396.79,,2018-06-11 09:50:36,2018-06-11 09:50:37,1.051s,PASSED
waitForElementClickable,Chrome 67.0.3396.79,,2018-06-11 09:50:37,2018-06-11 09:50:39,2.045s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:50:39,2018-06-11 09:50:41,2.191s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:50:41,2018-06-11 09:50:43,2.228s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:50:43,2018-06-11 09:50:45,2.148s,PASSED
waitForElementPresent,Chrome 67.0.3396.79,,2018-06-11 09:50:45,2018-06-11 09:50:46,1.079s,PASSED
waitForElementClickable,Chrome 67.0.3396.79,,2018-06-11 09:50:46,2018-06-11 09:50:48,2.051s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:50:48,2018-06-11 09:50:51,2.108s,PASSED
waitForElementPresent,Chrome 67.0.3396.79,,2018-06-11 09:50:51,2018-06-11 09:50:52,1.058s,PASSED
waitForElementClickable,Chrome 67.0.3396.79,,2018-06-11 09:50:52,2018-06-11 09:50:54,2.035s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:50:54,2018-06-11 09:50:57,2.876s,PASSED
closeBrowser,Chrome 67.0.3396.79,,2018-06-11 09:50:57,2018-06-11 09:50:59,2.002s,PASSED
,,,,,,
Test Cases/add_plenum_on_bin,Chrome 67.0.3396.79,,2018-06-11 09:51:01,2018-06-11 09:51:48,47.121s,PASSED
openBrowser,Chrome 67.0.3396.79,,2018-06-11 09:51:01,2018-06-11 09:51:06,4.885s,PASSED
navigateToUrl,Chrome 67.0.3396.79,,2018-06-11 09:51:06,2018-06-11 09:51:09,3.148s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 09:51:09,2018-06-11 09:51:15,6.215s,PASSED
setEncryptedText,Chrome 67.0.3396.79,,2018-06-11 09:51:15,2018-06-11 09:51:19,3.523s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:51:19,2018-06-11 09:51:22,3.537s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:51:22,2018-06-11 09:51:24,2.258s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:51:24,2018-06-11 09:51:27,2.390s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:51:27,2018-06-11 09:51:29,2.170s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:51:29,2018-06-11 09:51:31,2.264s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:51:31,2018-06-11 09:51:33,2.152s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:51:33,2018-06-11 09:51:36,2.162s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:51:36,2018-06-11 09:51:38,2.140s,PASSED
waitForElementPresent,Chrome 67.0.3396.79,,2018-06-11 09:51:38,2018-06-11 09:51:39,1.051s,PASSED
waitForElementClickable,Chrome 67.0.3396.79,,2018-06-11 09:51:39,2018-06-11 09:51:41,2.071s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:51:41,2018-06-11 09:51:44,2.764s,PASSED
closeBrowser,Chrome 67.0.3396.79,,2018-06-11 09:51:44,2018-06-11 09:51:46,2.024s,PASSED
,,,,,,
Test Cases/add_fan_on_bin,Chrome 67.0.3396.79,,2018-06-11 09:51:48,2018-06-11 09:52:43,55.423s,PASSED
openBrowser,Chrome 67.0.3396.79,,2018-06-11 09:51:48,2018-06-11 09:51:53,4.889s,PASSED
navigateToUrl,Chrome 67.0.3396.79,,2018-06-11 09:51:53,2018-06-11 09:51:56,3.175s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-11 09:51:56,2018-06-11 09:52:02,5.920s,PASSED
setEncryptedText,Chrome 67.0.3396.79,,2018-06-11 09:52:02,2018-06-11 09:52:05,3.248s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:52:05,2018-06-11 09:52:09,3.611s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:52:09,2018-06-11 09:52:11,2.290s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:52:11,2018-06-11 09:52:13,2.347s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:52:13,2018-06-11 09:52:16,2.170s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:52:16,2018-06-11 09:52:18,2.293s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:52:18,2018-06-11 09:52:20,2.152s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:52:20,2018-06-11 09:52:20,0.013s,NOT_RUN
click,Chrome 67.0.3396.79,,2018-06-11 09:52:20,2018-06-11 09:52:22,2.242s,PASSED
waitForElementPresent,Chrome 67.0.3396.79,,2018-06-11 09:52:22,2018-06-11 09:52:22,0.020s,NOT_RUN
waitForElementVisible,Chrome 67.0.3396.79,,2018-06-11 09:52:22,2018-06-11 09:52:22,0.014s,NOT_RUN
waitForElementClickable,Chrome 67.0.3396.79,,2018-06-11 09:52:22,2018-06-11 09:52:22,0.007s,NOT_RUN
click,Chrome 67.0.3396.79,,2018-06-11 09:52:22,2018-06-11 09:52:25,2.165s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:52:25,2018-06-11 09:52:27,2.160s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:52:27,2018-06-11 09:52:29,2.132s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:52:29,2018-06-11 09:52:31,2.161s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:52:31,2018-06-11 09:52:33,2.140s,PASSED
waitForElementPresent,Chrome 67.0.3396.79,,2018-06-11 09:52:33,2018-06-11 09:52:34,1.046s,PASSED
waitForElementClickable,Chrome 67.0.3396.79,,2018-06-11 09:52:34,2018-06-11 09:52:36,2.059s,PASSED
click,Chrome 67.0.3396.79,,2018-06-11 09:52:36,2018-06-11 09:52:39,2.851s,PASSED
closeBrowser,Chrome 67.0.3396.79,,2018-06-11 09:52:39,2018-06-11 09:52:41,2.005s,PASSED
,,,,,,
