Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Login,Chrome 66.0.3359.139,,2018-05-15 12:44:02,2018-05-15 12:45:31,1m - 29.362s,PASSED
,,,,,,
Test Cases/valid_login,Chrome 66.0.3359.139,,2018-05-15 12:44:02,2018-05-15 12:44:36,33.393s,PASSED
openBrowser,Chrome 66.0.3359.139,,2018-05-15 12:44:04,2018-05-15 12:44:12,8.056s,PASSED
navigateToUrl,Chrome 66.0.3359.139,,2018-05-15 12:44:12,2018-05-15 12:44:17,5.064s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-15 12:44:17,2018-05-15 12:44:23,6.222s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-15 12:44:23,2018-05-15 12:44:27,4.299s,PASSED
click,Chrome 66.0.3359.139,,2018-05-15 12:44:27,2018-05-15 12:44:31,4.190s,PASSED
closeBrowser,Chrome 66.0.3359.139,,2018-05-15 12:44:31,2018-05-15 12:44:34,2.366s,PASSED
,,,,,,
Test Cases/valid_login,Chrome 66.0.3359.139,,2018-05-15 12:44:36,2018-05-15 12:45:04,28.508s,PASSED
openBrowser,Chrome 66.0.3359.139,,2018-05-15 12:44:36,2018-05-15 12:44:41,5.343s,PASSED
navigateToUrl,Chrome 66.0.3359.139,,2018-05-15 12:44:41,2018-05-15 12:44:46,4.396s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-15 12:44:46,2018-05-15 12:44:52,6.063s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-15 12:44:52,2018-05-15 12:44:56,4.238s,PASSED
click,Chrome 66.0.3359.139,,2018-05-15 12:44:56,2018-05-15 12:45:00,4.066s,PASSED
closeBrowser,Chrome 66.0.3359.139,,2018-05-15 12:45:00,2018-05-15 12:45:02,2.268s,PASSED
,,,,,,
Test Cases/valid_login,Chrome 66.0.3359.139,,2018-05-15 12:45:04,2018-05-15 12:45:31,26.856s,PASSED
openBrowser,Chrome 66.0.3359.139,,2018-05-15 12:45:04,2018-05-15 12:45:10,5.342s,PASSED
navigateToUrl,Chrome 66.0.3359.139,,2018-05-15 12:45:10,2018-05-15 12:45:14,4.116s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-15 12:45:14,2018-05-15 12:45:20,5.978s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-15 12:45:20,2018-05-15 12:45:24,4.249s,PASSED
click,Chrome 66.0.3359.139,,2018-05-15 12:45:24,2018-05-15 12:45:27,2.853s,PASSED
closeBrowser,Chrome 66.0.3359.139,,2018-05-15 12:45:27,2018-05-15 12:45:29,2.240s,PASSED
