Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 67.0.3396.62,,2018-06-08 14:14:00,2018-06-08 14:14:03,3.096s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-06-08 14:14:03,2018-06-08 14:14:05,2.125s,PASSED
,,,,,,
Test Cases/delete_site_without_ws,Chrome 67.0.3396.62,,2018-06-08 14:14:07,2018-06-08 14:14:52,44.599s,PASSED
openBrowser,Chrome 67.0.3396.62,,2018-06-08 14:14:07,2018-06-08 14:14:13,5.464s,PASSED
navigateToUrl,Chrome 67.0.3396.62,,2018-06-08 14:14:13,2018-06-08 14:14:17,3.973s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 14:14:17,2018-06-08 14:14:23,6.298s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 14:14:23,2018-06-08 14:14:28,4.425s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 14:14:28,2018-06-08 14:14:32,4.290s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 14:14:32,2018-06-08 14:14:34,2.258s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 14:14:34,2018-06-08 14:14:37,2.372s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 14:14:37,2018-06-08 14:14:39,2.306s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 14:14:39,2018-06-08 14:14:41,2.229s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-06-08 14:14:41,2018-06-08 14:14:42,1.076s,PASSED
waitForElementClickable,Chrome 67.0.3396.62,,2018-06-08 14:14:42,2018-06-08 14:14:44,2.103s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 14:14:44,2018-06-08 14:14:47,3.171s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-06-08 14:14:47,2018-06-08 14:14:49,2.086s,PASSED
,,,,,,
Test Cases/unmap_node,Chrome 67.0.3396.62,,2018-06-08 14:14:52,2018-06-08 14:15:34,42.401s,PASSED
openBrowser,Chrome 67.0.3396.62,,2018-06-08 14:14:52,2018-06-08 14:14:57,5.458s,PASSED
navigateToUrl,Chrome 67.0.3396.62,,2018-06-08 14:14:57,2018-06-08 14:15:02,4.612s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 14:15:02,2018-06-08 14:15:08,6.129s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 14:15:08,2018-06-08 14:15:12,4.367s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 14:15:12,2018-06-08 14:15:17,4.301s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 14:15:17,2018-06-08 14:15:19,2.377s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 14:15:19,2018-06-08 14:15:21,2.314s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 14:15:21,2018-06-08 14:15:24,2.315s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-06-08 14:15:24,2018-06-08 14:15:25,1.077s,PASSED
waitForElementClickable,Chrome 67.0.3396.62,,2018-06-08 14:15:25,2018-06-08 14:15:27,2.077s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 14:15:27,2018-06-08 14:15:30,2.887s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-06-08 14:15:30,2018-06-08 14:15:32,2.086s,PASSED
,,,,,,
Test Cases/unregister_node,Chrome 67.0.3396.62,,2018-06-08 14:15:34,2018-06-08 14:16:21,46.841s,PASSED
openBrowser,Chrome 67.0.3396.62,,2018-06-08 14:15:34,2018-06-08 14:15:40,5.500s,PASSED
navigateToUrl,Chrome 67.0.3396.62,,2018-06-08 14:15:40,2018-06-08 14:15:44,4.004s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 14:15:44,2018-06-08 14:15:50,6.164s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 14:15:50,2018-06-08 14:15:54,4.363s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 14:15:54,2018-06-08 14:15:59,4.306s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 14:15:59,2018-06-08 14:16:01,2.439s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 14:16:01,2018-06-08 14:16:04,2.375s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 14:16:04,2018-06-08 14:16:06,2.260s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 14:16:06,2018-06-08 14:16:08,2.283s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 14:16:08,2018-06-08 14:16:10,2.325s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-06-08 14:16:10,2018-06-08 14:16:12,1.135s,PASSED
waitForElementClickable,Chrome 67.0.3396.62,,2018-06-08 14:16:12,2018-06-08 14:16:14,2.085s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 14:16:14,2018-06-08 14:16:17,3.027s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-06-08 14:16:17,2018-06-08 14:16:19,2.066s,PASSED
,,,,,,
Test Cases/unregister_gateway,Chrome 67.0.3396.62,,2018-06-08 14:16:21,2018-06-08 14:17:03,42.225s,PASSED
openBrowser,Chrome 67.0.3396.62,,2018-06-08 14:16:21,2018-06-08 14:16:27,5.565s,PASSED
navigateToUrl,Chrome 67.0.3396.62,,2018-06-08 14:16:27,2018-06-08 14:16:31,4.026s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 14:16:31,2018-06-08 14:16:37,6.226s,PASSED
setText,Chrome 67.0.3396.62,,2018-06-08 14:16:37,2018-06-08 14:16:41,4.400s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 14:16:41,2018-06-08 14:16:46,4.159s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 14:16:46,2018-06-08 14:16:48,2.360s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 14:16:48,2018-06-08 14:16:50,2.349s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 14:16:50,2018-06-08 14:16:53,2.266s,PASSED
waitForElementPresent,Chrome 67.0.3396.62,,2018-06-08 14:16:53,2018-06-08 14:16:54,1.078s,PASSED
waitForElementClickable,Chrome 67.0.3396.62,,2018-06-08 14:16:54,2018-06-08 14:16:56,2.096s,PASSED
click,Chrome 67.0.3396.62,,2018-06-08 14:16:56,2018-06-08 14:16:59,3.198s,PASSED
closeBrowser,Chrome 67.0.3396.62,,2018-06-08 14:16:59,2018-06-08 14:17:01,2.085s,PASSED
