Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
system_settings_gateway_node,Chrome 66.0.3359.139,,2018-05-16 14:28:21,2018-05-16 14:30:37,2m - 16.703s,PASSED
,,,,,,
Test Cases/unregister_gateway,Chrome 66.0.3359.139,,2018-05-16 14:28:21,2018-05-16 14:29:05,44.145s,PASSED
openBrowser,Chrome 66.0.3359.139,,2018-05-16 14:28:22,2018-05-16 14:28:30,7.919s,PASSED
navigateToUrl,Chrome 66.0.3359.139,,2018-05-16 14:28:30,2018-05-16 14:28:34,3.634s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-16 14:28:34,2018-05-16 14:28:40,6.152s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-16 14:28:40,2018-05-16 14:28:44,4.312s,PASSED
click,Chrome 66.0.3359.139,,2018-05-16 14:28:44,2018-05-16 14:28:48,3.812s,PASSED
click,Chrome 66.0.3359.139,,2018-05-16 14:28:48,2018-05-16 14:28:50,2.312s,PASSED
click,Chrome 66.0.3359.139,,2018-05-16 14:28:50,2018-05-16 14:28:53,2.242s,PASSED
click,Chrome 66.0.3359.139,,2018-05-16 14:28:53,2018-05-16 14:28:55,2.182s,PASSED
waitForElementPresent,Chrome 66.0.3359.139,,2018-05-16 14:28:55,2018-05-16 14:28:56,1.155s,PASSED
waitForElementClickable,Chrome 66.0.3359.139,,2018-05-16 14:28:56,2018-05-16 14:28:58,2.150s,PASSED
click,Chrome 66.0.3359.139,,2018-05-16 14:28:58,2018-05-16 14:29:01,2.729s,PASSED
closeBrowser,Chrome 66.0.3359.139,,2018-05-16 14:29:01,2018-05-16 14:29:03,2.385s,PASSED
,,,,,,
Test Cases/register_gateway,Chrome 66.0.3359.139,,2018-05-16 14:29:05,2018-05-16 14:29:57,51.389s,PASSED
openBrowser,Chrome 66.0.3359.139,,2018-05-16 14:29:06,2018-05-16 14:29:11,5.280s,PASSED
navigateToUrl,Chrome 66.0.3359.139,,2018-05-16 14:29:11,2018-05-16 14:29:15,3.589s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-16 14:29:15,2018-05-16 14:29:20,5.951s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-16 14:29:20,2018-05-16 14:29:25,4.338s,PASSED
click,Chrome 66.0.3359.139,,2018-05-16 14:29:25,2018-05-16 14:29:29,3.892s,PASSED
click,Chrome 66.0.3359.139,,2018-05-16 14:29:29,2018-05-16 14:29:31,2.249s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-16 14:29:31,2018-05-16 14:29:35,4.282s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-16 14:29:35,2018-05-16 14:29:39,4.239s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-16 14:29:39,2018-05-16 14:29:44,4.367s,PASSED
click,Chrome 66.0.3359.139,,2018-05-16 14:29:44,2018-05-16 14:29:46,2.219s,PASSED
waitForElementPresent,Chrome 66.0.3359.139,,2018-05-16 14:29:46,2018-05-16 14:29:47,1.115s,PASSED
waitForElementClickable,Chrome 66.0.3359.139,,2018-05-16 14:29:47,2018-05-16 14:29:49,2.071s,PASSED
click,Chrome 66.0.3359.139,,2018-05-16 14:29:49,2018-05-16 14:29:52,3.006s,PASSED
closeBrowser,Chrome 66.0.3359.139,,2018-05-16 14:29:52,2018-05-16 14:29:55,2.367s,PASSED
,,,,,,
Test Cases/map_node,Chrome 66.0.3359.139,,2018-05-16 14:29:57,2018-05-16 14:30:37,40.613s,PASSED
openBrowser,Chrome 66.0.3359.139,,2018-05-16 14:29:57,2018-05-16 14:30:02,5.253s,PASSED
navigateToUrl,Chrome 66.0.3359.139,,2018-05-16 14:30:02,2018-05-16 14:30:06,3.553s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-16 14:30:06,2018-05-16 14:30:12,6.042s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-16 14:30:12,2018-05-16 14:30:16,4.313s,PASSED
click,Chrome 66.0.3359.139,,2018-05-16 14:30:16,2018-05-16 14:30:20,3.719s,PASSED
click,Chrome 66.0.3359.139,,2018-05-16 14:30:20,2018-05-16 14:30:22,2.337s,PASSED
click,Chrome 66.0.3359.139,,2018-05-16 14:30:22,2018-05-16 14:30:24,2.236s,PASSED
click,Chrome 66.0.3359.139,,2018-05-16 14:30:24,2018-05-16 14:30:27,2.166s,PASSED
waitForElementPresent,Chrome 66.0.3359.139,,2018-05-16 14:30:27,2018-05-16 14:30:28,1.067s,PASSED
waitForElementClickable,Chrome 66.0.3359.139,,2018-05-16 14:30:28,2018-05-16 14:30:30,2.074s,PASSED
click,Chrome 66.0.3359.139,,2018-05-16 14:30:30,2018-05-16 14:30:33,3.096s,PASSED
closeBrowser,Chrome 66.0.3359.139,,2018-05-16 14:30:33,2018-05-16 14:30:35,2.456s,PASSED
